source_id	target_id	target_ontology
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/93022a6fa6e3469f735c359214cbbd285a4ce750	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/1037c4380ed138299a680002aff7737c28136c4e	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/104ad40d28981c850127ccb38fdf927edf566d89	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/0c59f7f264a71bb29dacad1b19c130bb5337a1fe	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/631d24e2cf2f750c5da8d614cc91505cd17a0c7d	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/6c28fed6c6c4156e9fe3880a225eec1b475b17bc	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/0e3bf04fbb18120f64c1bebbc008ae94db202753	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/64c88a68a37e47750b0bdcf7be20d53f0dc4384d	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/534951ffac87ccca25e6dd3c9094cacb97f08838	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/60601e7ec44db5eb4612f21729b0f3180fbe0cf9	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/3f57045aa87014846765a17e070c6d479f48ae89	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/fbcff322ab2447586b82e91701bcf1ade39101af	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/f32887f679b2c8c2c07ec04d66a615bd1e0bc827	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/2c4237ea091851668a89be5c2a23a8f99952fd90	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/9d52aaf13ceadf118d8e491155324324e981c0c4	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/8adf88d3cff37055e93c911c71fcd86ff95c55bc	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/f51b40d436550a370ac8666933784350a2dbad15	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/7b91a29b64477aa339b60ee2546a0146be4c3723	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/836056f50e2952ddb63189c894103f6773176bd7	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/5651ef1586e9159574dce1c8106198e62840114f	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/8b0c309edd3e626b48fa9a32e91e8dced9bfc1f7	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/9bd17aba0f92c941b906c9dc8cf78f856898d8f0	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/5b8764c753643d22d9699a0314f17f010e712874	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/17e2fb6578a95d642d4ccf801c913a906849e7e6	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/9a3a47d727df44a1eacec38ab3d7527ece670035	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/b909ee32b32f5f7a872b7a0d0b3a911c1b72cf51	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/f4dbff22243e97a192eb9e041bb2f733da3845ba	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/1583429eecf4c74afcd30db06660eeeb336fc0a4	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/1a9c6061deedb134161ebf19334e5e60d0b5247c	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/ec8bbefcedf43bd6f4b1f5cae3990108b9d34afc	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/3f79835c5b779675c33dce1209490d561c0cb7c0	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/a8926053069d7314a6e5afffc0a5562e5fc84f76	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/77aa36318ec135ec20349bb3bac0744cec8ce73b	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/2fa890da817035e3e33407528fd5f8be69021c1f	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/308375175f8efabae208af24381fa7bccefb27ac	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/da66c260de9612e05f280eb86b566bfb4cc45386	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/7faa889ada698d67a28bad08981b586e87c62dfb	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/d3b24a438fe2d31adfc1ae8aa36bbfd3f3bd15ea	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/4359e5a8734c739d25d960145abb9cd729a2882a	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/49f989cd01355b62709f482c904e5ab5f2dc6e36	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/38a117ecd8d72a2da1a6bc139b33ee1dfbc72fa6	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/50e54115d69aa70f9e714b1014e6466f7aa6d35e	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/1e48c956151a9ff34fd4f4a83c0dfc8a55a73e3d	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/c7aeebf65d51d075626fcde3ce53a043bec18316	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/2dce66bd3ef0bbb689684ec7bcff1c865542fb83	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/483d7e950d95e7ca3c4ae6db80121978b976b35d	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/84206c183a8b27d58c1f609de2bc18ade700a0df	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/64d2938862582304e7f21af5b4b1d371774e3bb3	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/f4bfd7a9e385f01da12216a32614d1fdd03f52af	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/267cadd1d2e87418b47d6538e0bdca9ee61551c0	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/a74b580ec400abe8970a9c18270f3e319ec05e73	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/8f4489c593f7f693c1fc372e50a007bd29061da0	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/f8a3c546787909059c521fefd1cf8c92cf77e23e	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/0882970fc55c0858c9899ac64dbd319ad6e3a1bd	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/005f7a48057a5fd7e7cc8e5ca8b500c536c646b5	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/1e1ab471510f34a37651fbc235e2a16181cd9704	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/527da3a9d06253a2bf1aef839e729ac04ff2e612	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/590f436c7b168ca38f2806f73f2f7236d0525647	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/b2071d303b519007617bc926b86e967a312c4547	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/51fec6032e318515bd53ded5afc76f6476e98c5b	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/7a4cf17e1aa7f9c8baae3bd675241b03ff425f7a	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/f59960fb399a02db1bb41cc265c820e8e58b55f4	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/1f97050c9b3a920aa888652723af5ed3b235b3da	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/55ce12b4a8ce0f5b5489b37b091e648daf492654	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/2dde3c980edda244d1786d527600b08e9499c9e5	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/99165d5e14537e6d565511732d32490199dd2ee2	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/0c15d2d7cef9dddc621ed29efef95f4b8c1b87d9	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/7e9cca2f20d3b9e58d27c090fc6e2966d1ad8007	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/296e1d56e073b99b9ef1b62fc73fbb6bcf8d64de	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/3e299475d0669fedc3a0fdddebc01f7da33b5e4d	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/88fba0385bff4e064418bad55b1258eb3ad26c4a	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/c4ba3a3d032fed5db6b53ffe34fe071389a6809a	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/049b30787d0ca4d8912b4e0cc1f4f5f1e06a1c38	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/adda628494127a490e3d58c94815e871b09aa0a1	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/ad7f9f91ed6277eacf5447a86bc6b4dd6a340a8a	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/d636e93a161a06b076e0ac4403c3c47edf96c230	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/7e81da196520f15ed3690fd1ea4d0df0b19c2a18	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/c6db82b9216ebf53ab4be14b01b01c8de5712b94	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/2ba46ca37f33d364f35a03b2500b6fea7c243f23	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/9c23f5c41903f3ad422052d174b3339901649c45	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/0bd2ac1de326eb27a5615ba9d9271aa074bae769	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/794779dd7f5da8a97273a9843566e8a480734fc3	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/140237d4346f497f347eee8447b5dd03839cc37c	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/98e96ce416016e69782963dd05658a5a37b039c9	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/48e31dbc19e9c6c8e997c4facb8873f84ede8f4f	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/ef60b71dbef5a966d3300b33b232735b66953a1b	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/5ff276ecca9207197b9303c7d47fe3fbcdab33b2	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/67c1151f3f32be7ed38d9b5f2d4914e68924c5fd	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/d8690c23dbbc93aea75a867e3260cefb4111bb07	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/e7c32c62085ce69a6f4f14003e63d0791979e4d0	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/0e27ad1a3bfd2e1fa2aab0fcd44a50df1861bb2a	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/772e783b1976cf9370ea00addc80ea669d11e7eb	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/77c7f49e2d4805b156e5087244b1dbdeda043551	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/3996bcf236eadc4a5f8bbbfda69f79d71051e73a	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/d55fcb98d47821543f3528e6c94d5b871ab62d75	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/7badc43c6f644044980ab0482ba798dcd8052df9	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/002e1576b59300310dceef26578381b46355db0c	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/67c78ccc011064717310a7e641eec8b6472d9831	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/b6d40c1ec8e8050b6980eb4a679204132678cdda	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/f0bfa23b9b080f8d486707d36240b252d30b7eef	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/03b2116e24ab549e99537ab5b04f5ba96f264ac6	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/486379c730ffc448d1848ed44d66b7a2752c4c08	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/36f8f4ba0d36b5e1112a3f4487c3c5ef36f2058a	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/fa8df5dd409b66abfdfb545461d99ec8f00b0628	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/0dd18ed1c7590387c8dac2e241a0ea5eda979323	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/dccdd34ca00002eb5e77163f978683e889ab3cd0	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/b31fa5e6cc340c7e0eeb8db94b2bbafc120c8903	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/d4a8fd01d5cba3d44933d6f46a73ac1637fb7f2f	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/669ac33b03673f25ae702d36de070eef6bdc3aeb	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/284a0135559b7f30cb7641664c3f7e7ec9fdcbf1	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/0d5346bb1296dab88bec1863765f0db606648dd0	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/f4bc464576929a80f0f81d2674efab24c0771c14	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/7c18fc9d3d94676f2ce24e5ff05fc9db16a84de9	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/742126caeacb36f54edf59388c081ca65125aee2	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/3de1dc85d4753038e35aca7c9cc5a6914b346fb9	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/100d79188fd03a98e0715a9661b52ceeb197b80a	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/d8c620641ee77c54135ac12a1eeed4eda8e1ff39	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/8098b5ad4d1e1a67255c3b1ba1cab8a4df781d79	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/c0b0d1472f42867978ae8d2a08ab2f8e29782f94	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/28e5678b4a30d71376a3023c6cb1f035facbc865	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/48757b547c55f135565058542189b071a415fd07	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/17f5b6887db5acb646febb2f1365192ca44cb424	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/cf6148b555898bae035255719ea99095785e367e	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/125a148d6d507e682866d473a1ba3ef1fa0dcb25	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/0213ef43f423d3411ea2cbecbb0e9fb62fae929d	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/f97fa52a9ab1775b4b6fa7064a0d52c5fdcb74f8	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/28630d072dfe37179192d9e88164454b02380538	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/6c922ff3f0fcee2b5f3a869cf75793e542b9a147	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/6c38f471a479e8ee9e638fc600086bbc594e5fc7	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/ba8559cf9af30601a901efe6faeec0c76c071010	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/35e11e857c9577a9f0f088ef4c57414a255dfd40	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/04ef34b163cf340be68951afa3be4b8b414b01f6	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/de6496aac5fdf68fbe0c184f332250341ad9ff5e	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/c3fd0a7f84d00bd033a29898f538b33fa8bafcd8	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/1ab9470b99fcf6ab93d88344d3acd24558fdc229	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/cd5b4a29e29802b8278ad1e7c70df623dd1b7573	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/6c28fd534ee4b6efa7d9640232c298a2c5a57444	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/97a8316f4e3e874173217534f0d58dffe1d4a137	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/e868976ea713f1e082e0ce4495775dd89defc924	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/0a303e77c56b650f1b4baac325d57b7e476a77fb	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/d2f8b8d5a26ce36807e023782fb89981df07ce02	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/095a9b57cae514c10c8d369ecc2f42fe3a81bd82	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/2ba5fc53546f394a007cc2b337f632a3f377c879	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/ade45d34b608e73d5ec2f62220d5b10cf56b31cb	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/66c906eeaab313c93381ef02003083c9cc2411a2	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/8347592872b805698661cada736b04503c3e27f3	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/537649071993941a9306fc26f0153cb9a6b37950	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/3ca44c03c9e4fc8892a338e89760ed99c1112000	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/b6a790bf420c0415053ce9892ac2fa9f0db1991c	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/73669bea863f278212ab175d330f7f5dacadf1aa	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/9ba997d6e0b748074b0ea339880eef06d14aa53f	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/3e15a4ef33703fed9708c2f0f4b20948205f535b	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/db43e9860c993aaca6d13597e40298d5b60cb1af	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/f0d9fe7b57d6fb1dcf4a1984335176e8d915bb9e	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/6394e1b60e73870cbd0d4a1b6faedc7dba598269	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/6be2b3d347ab6cd6c5c15f790ff753559888fa34	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/b2c4deb3b84480ba56bfa188be813491555143c0	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/6de2698d0dbf24700a2485e74e43fa299fddafba	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/7f20e51714ba91dd11a54a4b3c5273961e5bb92b	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/d1a9cd73a37563ddbc70e1a1968ee25daf31f52a	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/4f4fe9ea96de0cc3424a3aa6a262b0170252f022	https://data.bioontology.org/ontologies/CADSR-VS
METPO:000022	https://cadsr.nci.nih.gov/metadata/CADSR-VS/c0220882bb35af592db2def19ce2d986c826f6fa	https://data.bioontology.org/ontologies/CADSR-VS
