metpo_id,metpo_label,metpo_parents,query_text,match_id,match_document,match_ontology,match_iri,distance,rank
METPO:1000526,chemical entity,material entity,chemical entity material entity,pride:property:http://purl.obolibrary.org/obo/RO_0002436,molecularly_interacts_with,pride,http://purl.obolibrary.org/obo/RO_0002436,1.250147819519043,3
METPO:1000526,chemical entity,material entity,chemical entity material entity,pride:property:http://purl.obolibrary.org/obo/pr#has_constituent_monomer,"has_constituent_monomer; A relation that holds between a polymer and its constituent monomers. P has_constituent_monomer c if and only if P has_component multiple instances of c and each instance of c is covalently attached to another instance of c.; The constituent monomers need not be covalently attached in an end-to-end manner; that is, polymers with internal connections (e.g., polyubiquitin) can use this relation, as can circular polymers (e.g., plasmids) and multi-branched polymers (e.g., glycans). This relation, as non-transitive, allows one to indicate the number of instances of c.",pride,http://purl.obolibrary.org/obo/pr#has_constituent_monomer,1.273191213607788,4
METPO:1000526,chemical entity,material entity,chemical entity material entity,pride:property:http://purl.obolibrary.org/obo/RO_0002180,has component; has_component; For use in recording has_part with a cardinality constraint.; placeholder relation to indicate normality/abnormality.,pride,http://purl.obolibrary.org/obo/RO_0002180,1.376871943473816,5
METPO:1000531,pH phenotype with numerical limits,phenotype,pH phenotype with numerical limits phenotype,pride:class:http://www.ebi.ac.uk/efo/EFO_0803546,"obsolete_lymphocyte measurement; Quantification of some aspect of lymphocytes, such as function, quantity or composition.",pride,http://www.ebi.ac.uk/efo/EFO_0803546,1.329504370689392,1
METPO:1000531,pH phenotype with numerical limits,phenotype,pH phenotype with numerical limits phenotype,pride:class:http://www.ebi.ac.uk/efo/EFO_0802869,obsolete_pituitary adenylate cyclase-activating polypeptide measurement; Quantification of pituitary adenylate cyclase-activating polypeptide in a sample.,pride,http://www.ebi.ac.uk/efo/EFO_0802869,1.362119197845459,2
METPO:1000531,pH phenotype with numerical limits,phenotype,pH phenotype with numerical limits phenotype,pride:class:http://www.ebi.ac.uk/efo/EFO_0600071,obsolete_blood glutathione peroxidase measurement; blood Gpx measurement; Quantification of glutathione peroxidase in a sample.,pride,http://www.ebi.ac.uk/efo/EFO_0600071,1.3805917501449585,3
METPO:1000531,pH phenotype with numerical limits,phenotype,pH phenotype with numerical limits phenotype,pride:property:http://purl.obolibrary.org/obo/RO_0002330,genomically_related_to,pride,http://purl.obolibrary.org/obo/RO_0002330,1.3822352886199951,4
METPO:1000531,pH phenotype with numerical limits,phenotype,pH phenotype with numerical limits phenotype,pride:property:http://purl.obolibrary.org/obo/pr#has_constituent_monomer,"has_constituent_monomer; A relation that holds between a polymer and its constituent monomers. P has_constituent_monomer c if and only if P has_component multiple instances of c and each instance of c is covalently attached to another instance of c.; The constituent monomers need not be covalently attached in an end-to-end manner; that is, polymers with internal connections (e.g., polyubiquitin) can use this relation, as can circular polymers (e.g., plasmids) and multi-branched polymers (e.g., glycans). This relation, as non-transitive, allows one to indicate the number of instances of c.",pride,http://purl.obolibrary.org/obo/pr#has_constituent_monomer,1.404032826423645,5
METPO:1000532,salinity phenotype with numerical limits,phenotype,salinity phenotype with numerical limits phenotype,pride:class:http://www.ebi.ac.uk/efo/EFO_0800618,obsolete_sphingosine measurement; Quantification of the amount of sphingosine in a sample.,pride,http://www.ebi.ac.uk/efo/EFO_0800618,1.4138529300689697,1
METPO:1000532,salinity phenotype with numerical limits,phenotype,salinity phenotype with numerical limits phenotype,pride:class:http://www.ebi.ac.uk/efo/EFO_0803546,"obsolete_lymphocyte measurement; Quantification of some aspect of lymphocytes, such as function, quantity or composition.",pride,http://www.ebi.ac.uk/efo/EFO_0803546,1.465093970298767,2
METPO:1000532,salinity phenotype with numerical limits,phenotype,salinity phenotype with numerical limits phenotype,pride:property:http://purl.obolibrary.org/obo/RO_0002330,genomically_related_to,pride,http://purl.obolibrary.org/obo/RO_0002330,1.476033329963684,3
METPO:1000532,salinity phenotype with numerical limits,phenotype,salinity phenotype with numerical limits phenotype,pride:class:http://www.ebi.ac.uk/efo/EFO_0801826,obsolete_neural cell adhesion molecule 1 measurement; Quantification of neural cell adhesion molecule 1 in a sample.,pride,http://www.ebi.ac.uk/efo/EFO_0801826,1.5195268392562866,4
METPO:1000532,salinity phenotype with numerical limits,phenotype,salinity phenotype with numerical limits phenotype,pride:property:http://purl.obolibrary.org/obo/RO_0002180,has component; has_component; For use in recording has_part with a cardinality constraint.; placeholder relation to indicate normality/abnormality.,pride,http://purl.obolibrary.org/obo/RO_0002180,1.52975594997406,5
METPO:1000533,temperature phenotype with numerical limits,phenotype,temperature phenotype with numerical limits phenotype,pride:property:http://purl.obolibrary.org/obo/RO_0002330,genomically_related_to,pride,http://purl.obolibrary.org/obo/RO_0002330,1.3515225648880005,1
METPO:1000533,temperature phenotype with numerical limits,phenotype,temperature phenotype with numerical limits phenotype,pride:class:http://www.ebi.ac.uk/efo/EFO_0803546,"obsolete_lymphocyte measurement; Quantification of some aspect of lymphocytes, such as function, quantity or composition.",pride,http://www.ebi.ac.uk/efo/EFO_0803546,1.3932470083236694,2
METPO:1000533,temperature phenotype with numerical limits,phenotype,temperature phenotype with numerical limits phenotype,pride:property:http://purl.obolibrary.org/obo/RO_0002160,"only in taxon; only_in_taxon; never_outside_taxon; specific_to; specific_to_taxon; S only_in_taxon T iff: S SubClassOf in_taxon only T; U only_in_taxon T: U is a feature found in only in organisms of species of taxon T. The feature cannot be found in an organism of any species outside of (not subsumed by) that taxon. Down-propagates in U hierarchy, up-propagates in T hierarchy (species taxonomy). Implies applicable_to_taxon.; Down-propagates. The original name for this in the paper is 'specific_to'. Applicable to genes because some genes are lost in sub-species (strains) of a species.",pride,http://purl.obolibrary.org/obo/RO_0002160,1.4054312705993652,3
METPO:1000533,temperature phenotype with numerical limits,phenotype,temperature phenotype with numerical limits phenotype,pride:property:http://purl.obolibrary.org/obo/RO_0002436,molecularly_interacts_with,pride,http://purl.obolibrary.org/obo/RO_0002436,1.4319792985916138,4
METPO:1000533,temperature phenotype with numerical limits,phenotype,temperature phenotype with numerical limits phenotype,pride:property:http://purl.obolibrary.org/obo/RO_0002180,has component; has_component; For use in recording has_part with a cardinality constraint.; placeholder relation to indicate normality/abnormality.,pride,http://purl.obolibrary.org/obo/RO_0002180,1.4440126419067383,5
METPO:1000534,delta phenotype with numerical limits,phenotype,delta phenotype with numerical limits phenotype,pride:property:http://purl.obolibrary.org/obo/RO_0002330,genomically_related_to,pride,http://purl.obolibrary.org/obo/RO_0002330,1.2889710664749146,1
METPO:1000534,delta phenotype with numerical limits,phenotype,delta phenotype with numerical limits phenotype,pride:class:http://www.ebi.ac.uk/efo/EFO_0803546,"obsolete_lymphocyte measurement; Quantification of some aspect of lymphocytes, such as function, quantity or composition.",pride,http://www.ebi.ac.uk/efo/EFO_0803546,1.3095442056655884,2
METPO:1000534,delta phenotype with numerical limits,phenotype,delta phenotype with numerical limits phenotype,pride:class:http://www.ebi.ac.uk/efo/EFO_0801732,obsolete_interleukin-6 receptor subunit beta measurement; Quantification of interleukin-6 receptor subunit beta in a sample.,pride,http://www.ebi.ac.uk/efo/EFO_0801732,1.3255298137664795,3
METPO:1000534,delta phenotype with numerical limits,phenotype,delta phenotype with numerical limits phenotype,pride:class:http://www.ebi.ac.uk/efo/EFO_0802090,obsolete_stem Cell Growth Factor-beta measurement; Quantification of stem Cell Growth Factor-beta in a sample.,pride,http://www.ebi.ac.uk/efo/EFO_0802090,1.4028041362762451,4
METPO:1000534,delta phenotype with numerical limits,phenotype,delta phenotype with numerical limits phenotype,pride:property:http://purl.obolibrary.org/obo/RO_0002436,molecularly_interacts_with,pride,http://purl.obolibrary.org/obo/RO_0002436,1.420670747756958,5
METPO:1000535,growth range phenotype with numerical limits,phenotype,growth range phenotype with numerical limits phenotype,pride:property:http://purl.obolibrary.org/obo/RO_0002330,genomically_related_to,pride,http://purl.obolibrary.org/obo/RO_0002330,1.2834702730178833,1
METPO:1000535,growth range phenotype with numerical limits,phenotype,growth range phenotype with numerical limits phenotype,pride:class:http://www.ebi.ac.uk/efo/EFO_0803546,"obsolete_lymphocyte measurement; Quantification of some aspect of lymphocytes, such as function, quantity or composition.",pride,http://www.ebi.ac.uk/efo/EFO_0803546,1.3694050312042236,2
METPO:1000535,growth range phenotype with numerical limits,phenotype,growth range phenotype with numerical limits phenotype,pride:property:http://purl.obolibrary.org/obo/RO_0002160,"only in taxon; only_in_taxon; never_outside_taxon; specific_to; specific_to_taxon; S only_in_taxon T iff: S SubClassOf in_taxon only T; U only_in_taxon T: U is a feature found in only in organisms of species of taxon T. The feature cannot be found in an organism of any species outside of (not subsumed by) that taxon. Down-propagates in U hierarchy, up-propagates in T hierarchy (species taxonomy). Implies applicable_to_taxon.; Down-propagates. The original name for this in the paper is 'specific_to'. Applicable to genes because some genes are lost in sub-species (strains) of a species.",pride,http://purl.obolibrary.org/obo/RO_0002160,1.3757456541061401,3
METPO:1000535,growth range phenotype with numerical limits,phenotype,growth range phenotype with numerical limits phenotype,pride:class:http://www.ebi.ac.uk/efo/EFO_0802090,obsolete_stem Cell Growth Factor-beta measurement; Quantification of stem Cell Growth Factor-beta in a sample.,pride,http://www.ebi.ac.uk/efo/EFO_0802090,1.4089174270629883,4
METPO:1000535,growth range phenotype with numerical limits,phenotype,growth range phenotype with numerical limits phenotype,pride:property:http://purl.obolibrary.org/obo/RO_0002180,has component; has_component; For use in recording has_part with a cardinality constraint.; placeholder relation to indicate normality/abnormality.,pride,http://purl.obolibrary.org/obo/RO_0002180,1.457824468612671,5
METPO:1000536,optimum phenotype with numerical limits,phenotype,optimum phenotype with numerical limits phenotype,pride:property:http://purl.obolibrary.org/obo/RO_0002330,genomically_related_to,pride,http://purl.obolibrary.org/obo/RO_0002330,1.2895214557647705,1
METPO:1000536,optimum phenotype with numerical limits,phenotype,optimum phenotype with numerical limits phenotype,pride:class:http://www.ebi.ac.uk/efo/EFO_0803546,"obsolete_lymphocyte measurement; Quantification of some aspect of lymphocytes, such as function, quantity or composition.",pride,http://www.ebi.ac.uk/efo/EFO_0803546,1.3129767179489136,2
METPO:1000536,optimum phenotype with numerical limits,phenotype,optimum phenotype with numerical limits phenotype,pride:property:http://purl.obolibrary.org/obo/RO_0002160,"only in taxon; only_in_taxon; never_outside_taxon; specific_to; specific_to_taxon; S only_in_taxon T iff: S SubClassOf in_taxon only T; U only_in_taxon T: U is a feature found in only in organisms of species of taxon T. The feature cannot be found in an organism of any species outside of (not subsumed by) that taxon. Down-propagates in U hierarchy, up-propagates in T hierarchy (species taxonomy). Implies applicable_to_taxon.; Down-propagates. The original name for this in the paper is 'specific_to'. Applicable to genes because some genes are lost in sub-species (strains) of a species.",pride,http://purl.obolibrary.org/obo/RO_0002160,1.3827787637710571,3
METPO:1000536,optimum phenotype with numerical limits,phenotype,optimum phenotype with numerical limits phenotype,pride:class:http://www.ebi.ac.uk/efo/EFO_0600071,obsolete_blood glutathione peroxidase measurement; blood Gpx measurement; Quantification of glutathione peroxidase in a sample.,pride,http://www.ebi.ac.uk/efo/EFO_0600071,1.4459593296051025,4
METPO:1000536,optimum phenotype with numerical limits,phenotype,optimum phenotype with numerical limits phenotype,pride:property:http://purl.obolibrary.org/obo/RO_0002353,output_of,pride,http://purl.obolibrary.org/obo/RO_0002353,1.4691128730773926,5
METPO:1000601,oxygen preference,phenotype,oxygen preference phenotype,pride:class:http://www.ebi.ac.uk/efo/EFO_0600071,obsolete_blood glutathione peroxidase measurement; blood Gpx measurement; Quantification of glutathione peroxidase in a sample.,pride,http://www.ebi.ac.uk/efo/EFO_0600071,1.3562308549880981,1
METPO:1000601,oxygen preference,phenotype,oxygen preference phenotype,pride:class:http://www.ebi.ac.uk/efo/EFO_0022941,congenital respiratory system disorder; An abnormality of the respiratory system that is present at birth or detected in the neonatal period.,pride,http://www.ebi.ac.uk/efo/EFO_0022941,1.406058430671692,2
METPO:1000601,oxygen preference,phenotype,oxygen preference phenotype,pride:class:http://www.ebi.ac.uk/efo/EFO_0800618,obsolete_sphingosine measurement; Quantification of the amount of sphingosine in a sample.,pride,http://www.ebi.ac.uk/efo/EFO_0800618,1.4509882926940918,3
METPO:1000601,oxygen preference,phenotype,oxygen preference phenotype,pride:property:http://purl.obolibrary.org/obo/RO_0002330,genomically_related_to,pride,http://purl.obolibrary.org/obo/RO_0002330,1.4553813934326172,4
METPO:1000601,oxygen preference,phenotype,oxygen preference phenotype,pride:property:http://purl.obolibrary.org/obo/RO_0002436,molecularly_interacts_with,pride,http://purl.obolibrary.org/obo/RO_0002436,1.4798001050949097,5
METPO:1000602,aerobic,oxygen preference,aerobic oxygen preference,pride:class:http://www.ebi.ac.uk/efo/EFO_0600071,obsolete_blood glutathione peroxidase measurement; blood Gpx measurement; Quantification of glutathione peroxidase in a sample.,pride,http://www.ebi.ac.uk/efo/EFO_0600071,1.4458352327346802,1
METPO:1000602,aerobic,oxygen preference,aerobic oxygen preference,pride:class:http://www.ebi.ac.uk/efo/EFO_0022941,congenital respiratory system disorder; An abnormality of the respiratory system that is present at birth or detected in the neonatal period.,pride,http://www.ebi.ac.uk/efo/EFO_0022941,1.5070774555206299,2
METPO:1000602,aerobic,oxygen preference,aerobic oxygen preference,pride:class:http://www.ebi.ac.uk/efo/EFO_0803345,obsolete_carbon dioxide measurement; Quantification of the amount of carbon dioxide gas present in a sample.,pride,http://www.ebi.ac.uk/efo/EFO_0803345,1.5086017847061157,3
METPO:1000602,aerobic,oxygen preference,aerobic oxygen preference,pride:class:http://www.ebi.ac.uk/efo/EFO_0801106,5-oxo-ETE measurement; 5-oxo-eicosatetraenoic acid; Quantification of the amount of 5-oxo-ETE in a sample.,pride,http://www.ebi.ac.uk/efo/EFO_0801106,1.5129796266555786,4
METPO:1000602,aerobic,oxygen preference,aerobic oxygen preference,pride:class:http://www.ebi.ac.uk/efo/EFO_1001483,non-obstructive coronary artery disease; non-occlusive coronary artery disease; Coronary disease that has not progressed to the point of causing significant occlusion (blockage) of the coronary arteries.,pride,http://www.ebi.ac.uk/efo/EFO_1001483,1.5271389484405518,5
METPO:1000603,anaerobic,oxygen preference,anaerobic oxygen preference,pride:class:http://www.ebi.ac.uk/efo/EFO_1001483,non-obstructive coronary artery disease; non-occlusive coronary artery disease; Coronary disease that has not progressed to the point of causing significant occlusion (blockage) of the coronary arteries.,pride,http://www.ebi.ac.uk/efo/EFO_1001483,1.427626371383667,1
METPO:1000603,anaerobic,oxygen preference,anaerobic oxygen preference,pride:class:http://www.ebi.ac.uk/efo/EFO_0600071,obsolete_blood glutathione peroxidase measurement; blood Gpx measurement; Quantification of glutathione peroxidase in a sample.,pride,http://www.ebi.ac.uk/efo/EFO_0600071,1.4437472820281982,2
METPO:1000603,anaerobic,oxygen preference,anaerobic oxygen preference,pride:class:http://www.ebi.ac.uk/efo/EFO_0022941,congenital respiratory system disorder; An abnormality of the respiratory system that is present at birth or detected in the neonatal period.,pride,http://www.ebi.ac.uk/efo/EFO_0022941,1.503711462020874,3
METPO:1000603,anaerobic,oxygen preference,anaerobic oxygen preference,pride:class:http://www.ebi.ac.uk/efo/EFO_0803345,obsolete_carbon dioxide measurement; Quantification of the amount of carbon dioxide gas present in a sample.,pride,http://www.ebi.ac.uk/efo/EFO_0803345,1.5180187225341797,4
METPO:1000603,anaerobic,oxygen preference,anaerobic oxygen preference,pride:property:http://purl.obolibrary.org/obo/RO_0002330,genomically_related_to,pride,http://purl.obolibrary.org/obo/RO_0002330,1.5231764316558838,5
METPO:1000604,microaerophilic,oxygen preference,microaerophilic oxygen preference,pride:class:http://www.ebi.ac.uk/efo/EFO_0803345,obsolete_carbon dioxide measurement; Quantification of the amount of carbon dioxide gas present in a sample.,pride,http://www.ebi.ac.uk/efo/EFO_0803345,1.425304889678955,1
METPO:1000604,microaerophilic,oxygen preference,microaerophilic oxygen preference,pride:class:http://www.ebi.ac.uk/efo/EFO_0600071,obsolete_blood glutathione peroxidase measurement; blood Gpx measurement; Quantification of glutathione peroxidase in a sample.,pride,http://www.ebi.ac.uk/efo/EFO_0600071,1.4344139099121094,2
METPO:1000604,microaerophilic,oxygen preference,microaerophilic oxygen preference,pride:class:http://www.ebi.ac.uk/efo/EFO_0800618,obsolete_sphingosine measurement; Quantification of the amount of sphingosine in a sample.,pride,http://www.ebi.ac.uk/efo/EFO_0800618,1.451940894126892,3
METPO:1000604,microaerophilic,oxygen preference,microaerophilic oxygen preference,pride:property:http://purl.obolibrary.org/obo/RO_0002436,molecularly_interacts_with,pride,http://purl.obolibrary.org/obo/RO_0002436,1.4575947523117065,4
METPO:1000604,microaerophilic,oxygen preference,microaerophilic oxygen preference,pride:class:http://www.ebi.ac.uk/efo/EFO_0801106,5-oxo-ETE measurement; 5-oxo-eicosatetraenoic acid; Quantification of the amount of 5-oxo-ETE in a sample.,pride,http://www.ebi.ac.uk/efo/EFO_0801106,1.482637643814087,5
METPO:1000605,facultatively anaerobic,oxygen preference,facultatively anaerobic oxygen preference,pride:class:http://www.ebi.ac.uk/efo/EFO_0022941,congenital respiratory system disorder; An abnormality of the respiratory system that is present at birth or detected in the neonatal period.,pride,http://www.ebi.ac.uk/efo/EFO_0022941,1.4547187089920044,1
METPO:1000605,facultatively anaerobic,oxygen preference,facultatively anaerobic oxygen preference,pride:class:http://www.ebi.ac.uk/efo/EFO_1001483,non-obstructive coronary artery disease; non-occlusive coronary artery disease; Coronary disease that has not progressed to the point of causing significant occlusion (blockage) of the coronary arteries.,pride,http://www.ebi.ac.uk/efo/EFO_1001483,1.4909744262695312,2
METPO:1000605,facultatively anaerobic,oxygen preference,facultatively anaerobic oxygen preference,pride:class:http://www.ebi.ac.uk/efo/EFO_0600071,obsolete_blood glutathione peroxidase measurement; blood Gpx measurement; Quantification of glutathione peroxidase in a sample.,pride,http://www.ebi.ac.uk/efo/EFO_0600071,1.4935170412063599,3
METPO:1000605,facultatively anaerobic,oxygen preference,facultatively anaerobic oxygen preference,pride:class:http://www.ebi.ac.uk/efo/EFO_0803345,obsolete_carbon dioxide measurement; Quantification of the amount of carbon dioxide gas present in a sample.,pride,http://www.ebi.ac.uk/efo/EFO_0803345,1.4981192350387573,4
METPO:1000605,facultatively anaerobic,oxygen preference,facultatively anaerobic oxygen preference,pride:property:http://purl.obolibrary.org/obo/pr#non-covalently_bound_to,"non-covalently_bound_to; A relation that holds between two distinct chemical entities that are held in close proximity to each other specifically via the force of non-covalent interactions. Such entities will, at all times of the interaction, colocalize with each other.",pride,http://purl.obolibrary.org/obo/pr#non-covalently_bound_to,1.5028690099716187,5
METPO:1000606,obligately aerobic,oxygen preference,obligately aerobic oxygen preference,pride:class:http://www.ebi.ac.uk/efo/EFO_0022941,congenital respiratory system disorder; An abnormality of the respiratory system that is present at birth or detected in the neonatal period.,pride,http://www.ebi.ac.uk/efo/EFO_0022941,1.408797264099121,1
METPO:1000606,obligately aerobic,oxygen preference,obligately aerobic oxygen preference,pride:class:http://www.ebi.ac.uk/efo/EFO_0600071,obsolete_blood glutathione peroxidase measurement; blood Gpx measurement; Quantification of glutathione peroxidase in a sample.,pride,http://www.ebi.ac.uk/efo/EFO_0600071,1.4611045122146606,2
METPO:1000606,obligately aerobic,oxygen preference,obligately aerobic oxygen preference,pride:class:http://www.ebi.ac.uk/efo/EFO_0803345,obsolete_carbon dioxide measurement; Quantification of the amount of carbon dioxide gas present in a sample.,pride,http://www.ebi.ac.uk/efo/EFO_0803345,1.4688916206359863,3
METPO:1000606,obligately aerobic,oxygen preference,obligately aerobic oxygen preference,pride:property:http://purl.obolibrary.org/obo/RO_0000052,"characteristic of; inheres in; inheres in; inheres_in; a relation between a specifically dependent continuant (the characteristic) and any other entity (the bearer), in which the characteristic depends on the bearer for its existence.; a relation between a specifically dependent continuant (the dependent) and an independent continuant (the bearer), in which the dependent specifically depends on the bearer for its existence; Note that this relation was previously called ""inheres in"", but was changed to be called ""characteristic of"" because BFO2 uses ""inheres in"" in a more restricted fashion. This relation differs from BFO2:inheres_in in two respects: (1) it does not impose a range constraint, and thus it allows qualities of processes, as well as of information entities, whereas BFO2 restricts inheres_in to only apply to independent continuants (2) it is declared functional, i.e. something can only be a characteristic of one thing.",pride,http://purl.obolibrary.org/obo/RO_0000052,1.4718518257141113,4
METPO:1000606,obligately aerobic,oxygen preference,obligately aerobic oxygen preference,pride:class:http://www.ebi.ac.uk/efo/EFO_1001483,non-obstructive coronary artery disease; non-occlusive coronary artery disease; Coronary disease that has not progressed to the point of causing significant occlusion (blockage) of the coronary arteries.,pride,http://www.ebi.ac.uk/efo/EFO_1001483,1.490677833557129,5
METPO:1000607,obligately anaerobic,oxygen preference,obligately anaerobic oxygen preference,pride:class:http://www.ebi.ac.uk/efo/EFO_0022941,congenital respiratory system disorder; An abnormality of the respiratory system that is present at birth or detected in the neonatal period.,pride,http://www.ebi.ac.uk/efo/EFO_0022941,1.400916337966919,1
METPO:1000607,obligately anaerobic,oxygen preference,obligately anaerobic oxygen preference,pride:class:http://www.ebi.ac.uk/efo/EFO_0600071,obsolete_blood glutathione peroxidase measurement; blood Gpx measurement; Quantification of glutathione peroxidase in a sample.,pride,http://www.ebi.ac.uk/efo/EFO_0600071,1.4493403434753418,2
METPO:1000607,obligately anaerobic,oxygen preference,obligately anaerobic oxygen preference,pride:class:http://www.ebi.ac.uk/efo/EFO_1001483,non-obstructive coronary artery disease; non-occlusive coronary artery disease; Coronary disease that has not progressed to the point of causing significant occlusion (blockage) of the coronary arteries.,pride,http://www.ebi.ac.uk/efo/EFO_1001483,1.4576530456542969,3
METPO:1000607,obligately anaerobic,oxygen preference,obligately anaerobic oxygen preference,pride:property:http://purl.obolibrary.org/obo/pr#non-covalently_bound_to,"non-covalently_bound_to; A relation that holds between two distinct chemical entities that are held in close proximity to each other specifically via the force of non-covalent interactions. Such entities will, at all times of the interaction, colocalize with each other.",pride,http://purl.obolibrary.org/obo/pr#non-covalently_bound_to,1.4831132888793945,4
METPO:1000607,obligately anaerobic,oxygen preference,obligately anaerobic oxygen preference,pride:property:http://purl.obolibrary.org/obo/RO_0002330,genomically_related_to,pride,http://purl.obolibrary.org/obo/RO_0002330,1.484763264656067,5
METPO:1000608,facultatively aerobic,oxygen preference,facultatively aerobic oxygen preference,pride:class:http://www.ebi.ac.uk/efo/EFO_0022941,congenital respiratory system disorder; An abnormality of the respiratory system that is present at birth or detected in the neonatal period.,pride,http://www.ebi.ac.uk/efo/EFO_0022941,1.4585691690444946,1
METPO:1000608,facultatively aerobic,oxygen preference,facultatively aerobic oxygen preference,pride:class:http://www.ebi.ac.uk/efo/EFO_0803345,obsolete_carbon dioxide measurement; Quantification of the amount of carbon dioxide gas present in a sample.,pride,http://www.ebi.ac.uk/efo/EFO_0803345,1.4744541645050049,2
METPO:1000608,facultatively aerobic,oxygen preference,facultatively aerobic oxygen preference,pride:class:http://www.ebi.ac.uk/efo/EFO_0600071,obsolete_blood glutathione peroxidase measurement; blood Gpx measurement; Quantification of glutathione peroxidase in a sample.,pride,http://www.ebi.ac.uk/efo/EFO_0600071,1.4832501411437988,3
METPO:1000608,facultatively aerobic,oxygen preference,facultatively aerobic oxygen preference,pride:class:http://www.ebi.ac.uk/efo/EFO_1001483,non-obstructive coronary artery disease; non-occlusive coronary artery disease; Coronary disease that has not progressed to the point of causing significant occlusion (blockage) of the coronary arteries.,pride,http://www.ebi.ac.uk/efo/EFO_1001483,1.4864617586135864,4
METPO:1000608,facultatively aerobic,oxygen preference,facultatively aerobic oxygen preference,pride:property:http://purl.obolibrary.org/obo/pr#non-covalently_bound_to,"non-covalently_bound_to; A relation that holds between two distinct chemical entities that are held in close proximity to each other specifically via the force of non-covalent interactions. Such entities will, at all times of the interaction, colocalize with each other.",pride,http://purl.obolibrary.org/obo/pr#non-covalently_bound_to,1.5038892030715942,5
METPO:1000609,aerotolerant,oxygen preference,aerotolerant oxygen preference,pride:class:http://www.ebi.ac.uk/efo/EFO_0801099,15-oxo-ETE measurement; 15-oxo-eicosatetraenoic acid; Quantification of the amount of 15-oxo-ETE in a sample.,pride,http://www.ebi.ac.uk/efo/EFO_0801099,1.3746916055679321,1
METPO:1000609,aerotolerant,oxygen preference,aerotolerant oxygen preference,pride:class:http://www.ebi.ac.uk/efo/EFO_0801106,5-oxo-ETE measurement; 5-oxo-eicosatetraenoic acid; Quantification of the amount of 5-oxo-ETE in a sample.,pride,http://www.ebi.ac.uk/efo/EFO_0801106,1.4013348817825317,2
METPO:1000609,aerotolerant,oxygen preference,aerotolerant oxygen preference,pride:class:http://www.ebi.ac.uk/efo/EFO_0801097,12-oxo-ETE measurement; 12-oxo-eicosatetraenoic acid; Quantification of the amount of 12-oxo-ETE in a sample.,pride,http://www.ebi.ac.uk/efo/EFO_0801097,1.4294254779815674,3
METPO:1000609,aerotolerant,oxygen preference,aerotolerant oxygen preference,pride:class:http://www.ebi.ac.uk/efo/EFO_0801098,14(15)-EET measurement; 14(15)-epoxyeicosatrienoic acid; Quantification of the amount of 14(15)-EET in a sample.,pride,http://www.ebi.ac.uk/efo/EFO_0801098,1.445992112159729,4
METPO:1000609,aerotolerant,oxygen preference,aerotolerant oxygen preference,pride:class:http://www.ebi.ac.uk/efo/EFO_0022941,congenital respiratory system disorder; An abnormality of the respiratory system that is present at birth or detected in the neonatal period.,pride,http://www.ebi.ac.uk/efo/EFO_0022941,1.4566550254821777,5
METPO:1000610,microaerotolerant,oxygen preference,microaerotolerant oxygen preference,pride:class:http://www.ebi.ac.uk/efo/EFO_0803345,obsolete_carbon dioxide measurement; Quantification of the amount of carbon dioxide gas present in a sample.,pride,http://www.ebi.ac.uk/efo/EFO_0803345,1.4220179319381714,1
METPO:1000610,microaerotolerant,oxygen preference,microaerotolerant oxygen preference,pride:class:http://www.ebi.ac.uk/efo/EFO_0801106,5-oxo-ETE measurement; 5-oxo-eicosatetraenoic acid; Quantification of the amount of 5-oxo-ETE in a sample.,pride,http://www.ebi.ac.uk/efo/EFO_0801106,1.4249839782714844,2
METPO:1000610,microaerotolerant,oxygen preference,microaerotolerant oxygen preference,pride:class:http://www.ebi.ac.uk/efo/EFO_0801099,15-oxo-ETE measurement; 15-oxo-eicosatetraenoic acid; Quantification of the amount of 15-oxo-ETE in a sample.,pride,http://www.ebi.ac.uk/efo/EFO_0801099,1.4354819059371948,3
METPO:1000610,microaerotolerant,oxygen preference,microaerotolerant oxygen preference,pride:class:http://www.ebi.ac.uk/efo/EFO_0802869,obsolete_pituitary adenylate cyclase-activating polypeptide measurement; Quantification of pituitary adenylate cyclase-activating polypeptide in a sample.,pride,http://www.ebi.ac.uk/efo/EFO_0802869,1.4525066614151,4
METPO:1000610,microaerotolerant,oxygen preference,microaerotolerant oxygen preference,pride:class:http://www.ebi.ac.uk/efo/EFO_0600071,obsolete_blood glutathione peroxidase measurement; blood Gpx measurement; Quantification of glutathione peroxidase in a sample.,pride,http://www.ebi.ac.uk/efo/EFO_0600071,1.4556163549423218,5
METPO:1000611,strictly anaerobic,obligately anaerobic,strictly anaerobic obligately anaerobic,pride:class:http://www.ebi.ac.uk/efo/EFO_1001483,non-obstructive coronary artery disease; non-occlusive coronary artery disease; Coronary disease that has not progressed to the point of causing significant occlusion (blockage) of the coronary arteries.,pride,http://www.ebi.ac.uk/efo/EFO_1001483,1.4104853868484497,1
METPO:1000611,strictly anaerobic,obligately anaerobic,strictly anaerobic obligately anaerobic,pride:class:http://www.ebi.ac.uk/efo/EFO_0022933,"infective spondylopathy; Evidence of other infective spondylopathies, site unspecified not specified elsewhere.",pride,http://www.ebi.ac.uk/efo/EFO_0022933,1.4130131006240845,2
