metpo_id,metpo_label,metpo_parents,query_text,match_id,match_document,match_ontology,match_iri,distance,rank
METPO:1000456,pH optimum mid1,pH optimum,pH optimum mid1 pH optimum,oba:class:http://purl.obolibrary.org/obo/OBA_2053609,DNPH1/LHPP protein level ratio in blood; the ratio of amount of 5-hydroxymethyl-dUMP N-hydrolase (human) in blood to amount of phospholysine phosphohistidine inorganic pyrophosphate phosphatase (human) in blood; A compound attribute that is the ratio of amount of 5-hydroxymethyl-dUMP N-hydrolase (human) in blood to amount of phospholysine phosphohistidine inorganic pyrophosphate phosphatase (human) in blood.,oba,http://purl.obolibrary.org/obo/OBA_2053609,1.232372522354126,5
METPO:1000457,pH optimum mid2,pH optimum,pH optimum mid2 pH optimum,oba:class:http://purl.obolibrary.org/obo/OBA_0000121,obsolete pH,oba,http://purl.obolibrary.org/obo/OBA_0000121,0.8339738845825195,1
METPO:1000457,pH optimum mid2,pH optimum,pH optimum mid2 pH optimum,oba:class:http://purl.obolibrary.org/obo/GO_0045851,pH reduction,oba,http://purl.obolibrary.org/obo/GO_0045851,0.9796394109725952,2
METPO:1000457,pH optimum mid2,pH optimum,pH optimum mid2 pH optimum,oba:class:http://purl.obolibrary.org/obo/GO_0045852,pH elevation,oba,http://purl.obolibrary.org/obo/GO_0045852,1.0624128580093384,3
METPO:1000457,pH optimum mid2,pH optimum,pH optimum mid2 pH optimum,oba:class:http://purl.obolibrary.org/obo/GO_0032849,positive regulation of cellular pH reduction,oba,http://purl.obolibrary.org/obo/GO_0032849,1.0804738998413086,4
METPO:1000457,pH optimum mid2,pH optimum,pH optimum mid2 pH optimum,oba:class:http://purl.obolibrary.org/obo/GO_0051454,intracellular pH elevation,oba,http://purl.obolibrary.org/obo/GO_0051454,1.0888639688491821,5
METPO:1000458,pH optimum high,pH optimum,pH optimum high pH optimum,oba:class:http://purl.obolibrary.org/obo/OBA_0000121,obsolete pH,oba,http://purl.obolibrary.org/obo/OBA_0000121,0.7690001130104065,1
METPO:1000458,pH optimum high,pH optimum,pH optimum high pH optimum,oba:class:http://purl.obolibrary.org/obo/GO_0045852,pH elevation,oba,http://purl.obolibrary.org/obo/GO_0045852,0.9496217966079712,2
METPO:1000458,pH optimum high,pH optimum,pH optimum high pH optimum,oba:class:http://purl.obolibrary.org/obo/GO_0045851,pH reduction,oba,http://purl.obolibrary.org/obo/GO_0045851,0.974522590637207,3
METPO:1000458,pH optimum high,pH optimum,pH optimum high pH optimum,oba:class:http://purl.obolibrary.org/obo/GO_0051454,intracellular pH elevation,oba,http://purl.obolibrary.org/obo/GO_0051454,1.025363564491272,4
METPO:1000458,pH optimum high,pH optimum,pH optimum high pH optimum,oba:class:http://purl.obolibrary.org/obo/GO_0006885,regulation of pH,oba,http://purl.obolibrary.org/obo/GO_0006885,1.0369576215744019,5
METPO:1000459,pH range very low,pH range,pH range very low pH range,oba:class:http://purl.obolibrary.org/obo/OBA_0000121,obsolete pH,oba,http://purl.obolibrary.org/obo/OBA_0000121,0.8116432428359985,1
METPO:1000459,pH range very low,pH range,pH range very low pH range,oba:class:http://purl.obolibrary.org/obo/GO_0045851,pH reduction,oba,http://purl.obolibrary.org/obo/GO_0045851,0.8464778065681458,2
METPO:1000459,pH range very low,pH range,pH range very low pH range,oba:class:http://purl.obolibrary.org/obo/GO_0006885,regulation of pH,oba,http://purl.obolibrary.org/obo/GO_0006885,1.0011557340621948,3
METPO:1000459,pH range very low,pH range,pH range very low pH range,oba:class:http://purl.obolibrary.org/obo/GO_0051452,intracellular pH reduction,oba,http://purl.obolibrary.org/obo/GO_0051452,1.015635371208191,4
METPO:1000459,pH range very low,pH range,pH range very low pH range,oba:class:http://purl.obolibrary.org/obo/HP_0032943,Abnormal urine pH; A deviation of urine pH from the normal range of 4.5 to 7.8.; Urine pH typically is 5 as a result of daily net acid excretion. The interpretation of the urine pH depends on the medical context.,oba,http://purl.obolibrary.org/obo/HP_0032943,1.0204644203186035,5
METPO:1000460,pH range low,pH range,pH range low pH range,oba:class:http://purl.obolibrary.org/obo/OBA_0000121,obsolete pH,oba,http://purl.obolibrary.org/obo/OBA_0000121,0.8225228190422058,1
METPO:1000460,pH range low,pH range,pH range low pH range,oba:class:http://purl.obolibrary.org/obo/GO_0045851,pH reduction,oba,http://purl.obolibrary.org/obo/GO_0045851,0.8387306332588196,2
METPO:1000460,pH range low,pH range,pH range low pH range,oba:class:http://purl.obolibrary.org/obo/GO_0051452,intracellular pH reduction,oba,http://purl.obolibrary.org/obo/GO_0051452,0.9877838492393494,3
METPO:1000460,pH range low,pH range,pH range low pH range,oba:class:http://purl.obolibrary.org/obo/GO_0006885,regulation of pH,oba,http://purl.obolibrary.org/obo/GO_0006885,0.9902524948120117,4
METPO:1000460,pH range low,pH range,pH range low pH range,oba:class:http://purl.obolibrary.org/obo/HP_0032943,Abnormal urine pH; A deviation of urine pH from the normal range of 4.5 to 7.8.; Urine pH typically is 5 as a result of daily net acid excretion. The interpretation of the urine pH depends on the medical context.,oba,http://purl.obolibrary.org/obo/HP_0032943,1.0193586349487305,5
METPO:1000461,pH range mid1,pH range,pH range mid1 pH range,oba:class:http://purl.obolibrary.org/obo/OBA_0000121,obsolete pH,oba,http://purl.obolibrary.org/obo/OBA_0000121,0.7960611581802368,1
METPO:1000461,pH range mid1,pH range,pH range mid1 pH range,oba:class:http://purl.obolibrary.org/obo/GO_0045851,pH reduction,oba,http://purl.obolibrary.org/obo/GO_0045851,0.9558848142623901,2
METPO:1000461,pH range mid1,pH range,pH range mid1 pH range,oba:class:http://purl.obolibrary.org/obo/GO_0006885,regulation of pH,oba,http://purl.obolibrary.org/obo/GO_0006885,1.025704264640808,3
METPO:1000461,pH range mid1,pH range,pH range mid1 pH range,oba:class:http://purl.obolibrary.org/obo/GO_0045852,pH elevation,oba,http://purl.obolibrary.org/obo/GO_0045852,1.0393235683441162,4
METPO:1000461,pH range mid1,pH range,pH range mid1 pH range,oba:class:http://purl.obolibrary.org/obo/GO_0051454,intracellular pH elevation,oba,http://purl.obolibrary.org/obo/GO_0051454,1.0555534362792969,5
METPO:1000462,pH range mid2,pH range,pH range mid2 pH range,oba:class:http://purl.obolibrary.org/obo/OBA_2042817,level of phosducin-like protein 2 in blood serum; blood serum phosducin-like protein 2 amount; The amount of a phosducin-like protein 2 when measured in blood serum.,oba,http://purl.obolibrary.org/obo/OBA_2042817,1.2830225229263306,1
METPO:1000462,pH range mid2,pH range,pH range mid2 pH range,oba:class:http://purl.obolibrary.org/obo/OBA_2042943,level of phosphomannomutase 2 in blood serum; blood serum phosphomannomutase 2 amount; The amount of a phosphomannomutase 2 when measured in blood serum.,oba,http://purl.obolibrary.org/obo/OBA_2042943,1.28519868850708,2
METPO:1000462,pH range mid2,pH range,pH range mid2 pH range,oba:class:http://purl.obolibrary.org/obo/OBA_2055735,CA2/DNPH1 protein level ratio in blood; the ratio of amount of carbonic anhydrase 2 (human) in blood to amount of 5-hydroxymethyl-dUMP N-hydrolase (human) in blood; A compound attribute that is the ratio of amount of carbonic anhydrase 2 (human) in blood to amount of 5-hydroxymethyl-dUMP N-hydrolase (human) in blood.,oba,http://purl.obolibrary.org/obo/OBA_2055735,1.3000659942626953,3
METPO:1000462,pH range mid2,pH range,pH range mid2 pH range,oba:class:http://purl.obolibrary.org/obo/OBA_2055737,CA2/HMBS protein level ratio in blood; the ratio of amount of carbonic anhydrase 2 (human) in blood to amount of porphobilinogen deaminase (human) in blood; A compound attribute that is the ratio of amount of carbonic anhydrase 2 (human) in blood to amount of porphobilinogen deaminase (human) in blood.,oba,http://purl.obolibrary.org/obo/OBA_2055737,1.3004989624023438,4
METPO:1000462,pH range mid2,pH range,pH range mid2 pH range,oba:class:http://purl.obolibrary.org/obo/OBA_2042878,level of pyridoxal phosphate phosphatase PHOSPHO2 in blood serum; blood serum pyridoxal phosphate phosphatase PHOSPHO2 amount; The amount of a pyridoxal phosphate phosphatase PHOSPHO2 when measured in blood serum.,oba,http://purl.obolibrary.org/obo/OBA_2042878,1.301363229751587,5
METPO:1000463,pH range mid3,pH range,pH range mid3 pH range,oba:class:http://purl.obolibrary.org/obo/OBA_2054816,CA3/HMBS protein level ratio in blood; the ratio of amount of carbonic anhydrase 3 (human) in blood to amount of porphobilinogen deaminase (human) in blood; A compound attribute that is the ratio of amount of carbonic anhydrase 3 (human) in blood to amount of porphobilinogen deaminase (human) in blood.,oba,http://purl.obolibrary.org/obo/OBA_2054816,1.2272944450378418,1
METPO:1000463,pH range mid3,pH range,pH range mid3 pH range,oba:class:http://purl.obolibrary.org/obo/OBA_2042818,level of phosducin-like protein 3 in blood serum; blood serum phosducin-like protein 3 amount; The amount of a phosducin-like protein 3 when measured in blood serum.,oba,http://purl.obolibrary.org/obo/OBA_2042818,1.2302240133285522,2
METPO:1000463,pH range mid3,pH range,pH range mid3 pH range,oba:class:http://purl.obolibrary.org/obo/OBA_2042873,level of PHD finger protein 3 in blood serum; blood serum PHD finger protein 3 amount; The amount of a PHD finger protein 3 when measured in blood serum.,oba,http://purl.obolibrary.org/obo/OBA_2042873,1.2556172609329224,3
METPO:1000463,pH range mid3,pH range,pH range mid3 pH range,oba:class:http://purl.obolibrary.org/obo/OBA_2051752,level of acid sphingomyelinase-like phosphodiesterase 3b in blood; blood acid sphingomyelinase-like phosphodiesterase 3b amount; The amount of a acid sphingomyelinase-like phosphodiesterase 3b when measured in blood.,oba,http://purl.obolibrary.org/obo/OBA_2051752,1.2607884407043457,4
METPO:1000463,pH range mid3,pH range,pH range mid3 pH range,oba:class:http://purl.obolibrary.org/obo/OBA_2052855,amount of acid sphingomyelinase-like phosphodiesterase 3a (human) in blood; blood acid sphingomyelinase-like phosphodiesterase 3a (human) amount; The amount of a acid sphingomyelinase-like phosphodiesterase 3a (human) when measured in blood.,oba,http://purl.obolibrary.org/obo/OBA_2052855,1.2644308805465698,5
METPO:1000464,pH range high,pH range,pH range high pH range,oba:class:http://purl.obolibrary.org/obo/OBA_0000121,obsolete pH,oba,http://purl.obolibrary.org/obo/OBA_0000121,0.7551695704460144,1
METPO:1000464,pH range high,pH range,pH range high pH range,oba:class:http://purl.obolibrary.org/obo/GO_0045852,pH elevation,oba,http://purl.obolibrary.org/obo/GO_0045852,0.8647952675819397,2
METPO:1000464,pH range high,pH range,pH range high pH range,oba:class:http://purl.obolibrary.org/obo/GO_0006885,regulation of pH,oba,http://purl.obolibrary.org/obo/GO_0006885,0.9529393315315247,3
METPO:1000464,pH range high,pH range,pH range high pH range,oba:class:http://purl.obolibrary.org/obo/GO_0045851,pH reduction,oba,http://purl.obolibrary.org/obo/GO_0045851,0.955014705657959,4
METPO:1000464,pH range high,pH range,pH range high pH range,oba:class:http://purl.obolibrary.org/obo/GO_0051454,intracellular pH elevation,oba,http://purl.obolibrary.org/obo/GO_0051454,0.9747247695922852,5
METPO:1000465,NaCl optimum low,NaCl optimum,NaCl optimum low NaCl optimum,oba:class:http://purl.obolibrary.org/obo/CHEBI_38700,organic sodium salt,oba,http://purl.obolibrary.org/obo/CHEBI_38700,1.0082464218139648,1
METPO:1000465,NaCl optimum low,NaCl optimum,NaCl optimum low NaCl optimum,oba:class:http://purl.obolibrary.org/obo/GO_0030644,intracellular chloride ion homeostasis,oba,http://purl.obolibrary.org/obo/GO_0030644,1.0943737030029297,2
METPO:1000465,NaCl optimum low,NaCl optimum,NaCl optimum low NaCl optimum,oba:class:http://purl.obolibrary.org/obo/CHEBI_24868,organic salt,oba,http://purl.obolibrary.org/obo/CHEBI_24868,1.0963704586029053,3
METPO:1000465,NaCl optimum low,NaCl optimum,NaCl optimum low NaCl optimum,oba:class:http://purl.obolibrary.org/obo/GO_0055064,chloride ion homeostasis,oba,http://purl.obolibrary.org/obo/GO_0055064,1.1202058792114258,4
METPO:1000465,NaCl optimum low,NaCl optimum,NaCl optimum low NaCl optimum,oba:class:http://purl.obolibrary.org/obo/GO_0055078,sodium ion homeostasis,oba,http://purl.obolibrary.org/obo/GO_0055078,1.1268352270126343,5
METPO:1000466,NaCl optimum mid1,NaCl optimum,NaCl optimum mid1 NaCl optimum,oba:class:http://purl.obolibrary.org/obo/CHEBI_38700,organic sodium salt,oba,http://purl.obolibrary.org/obo/CHEBI_38700,1.0880112648010254,1
METPO:1000466,NaCl optimum mid1,NaCl optimum,NaCl optimum mid1 NaCl optimum,oba:class:http://purl.obolibrary.org/obo/GO_0030644,intracellular chloride ion homeostasis,oba,http://purl.obolibrary.org/obo/GO_0030644,1.1040980815887451,2
METPO:1000466,NaCl optimum mid1,NaCl optimum,NaCl optimum mid1 NaCl optimum,oba:class:http://purl.obolibrary.org/obo/GO_0031404,chloride ion binding,oba,http://purl.obolibrary.org/obo/GO_0031404,1.114980936050415,3
METPO:1000466,NaCl optimum mid1,NaCl optimum,NaCl optimum mid1 NaCl optimum,oba:class:http://purl.obolibrary.org/obo/GO_0055064,chloride ion homeostasis,oba,http://purl.obolibrary.org/obo/GO_0055064,1.1258997917175293,4
METPO:1000466,NaCl optimum mid1,NaCl optimum,NaCl optimum mid1 NaCl optimum,oba:class:http://purl.obolibrary.org/obo/GO_0031402,sodium ion binding,oba,http://purl.obolibrary.org/obo/GO_0031402,1.1739999055862427,5
METPO:1000467,NaCl optimum mid2,NaCl optimum,NaCl optimum mid2 NaCl optimum,oba:class:http://purl.obolibrary.org/obo/CHEBI_38700,organic sodium salt,oba,http://purl.obolibrary.org/obo/CHEBI_38700,1.0604358911514282,1
METPO:1000467,NaCl optimum mid2,NaCl optimum,NaCl optimum mid2 NaCl optimum,oba:class:http://purl.obolibrary.org/obo/GO_0031404,chloride ion binding,oba,http://purl.obolibrary.org/obo/GO_0031404,1.125937819480896,2
METPO:1000467,NaCl optimum mid2,NaCl optimum,NaCl optimum mid2 NaCl optimum,oba:class:http://purl.obolibrary.org/obo/GO_0030644,intracellular chloride ion homeostasis,oba,http://purl.obolibrary.org/obo/GO_0030644,1.1386194229125977,3
METPO:1000467,NaCl optimum mid2,NaCl optimum,NaCl optimum mid2 NaCl optimum,oba:class:http://purl.obolibrary.org/obo/CHEBI_24868,organic salt,oba,http://purl.obolibrary.org/obo/CHEBI_24868,1.1460809707641602,4
METPO:1000467,NaCl optimum mid2,NaCl optimum,NaCl optimum mid2 NaCl optimum,oba:class:http://purl.obolibrary.org/obo/GO_0055064,chloride ion homeostasis,oba,http://purl.obolibrary.org/obo/GO_0055064,1.1525399684906006,5
METPO:1000468,NaCl optimum high,NaCl optimum,NaCl optimum high NaCl optimum,oba:class:http://purl.obolibrary.org/obo/CHEBI_38700,organic sodium salt,oba,http://purl.obolibrary.org/obo/CHEBI_38700,0.9873160719871521,1
METPO:1000468,NaCl optimum high,NaCl optimum,NaCl optimum high NaCl optimum,oba:class:http://purl.obolibrary.org/obo/GO_0055064,chloride ion homeostasis,oba,http://purl.obolibrary.org/obo/GO_0055064,1.0566092729568481,2
METPO:1000468,NaCl optimum high,NaCl optimum,NaCl optimum high NaCl optimum,oba:class:http://purl.obolibrary.org/obo/CHEBI_24868,organic salt,oba,http://purl.obolibrary.org/obo/CHEBI_24868,1.0723648071289062,3
METPO:1000468,NaCl optimum high,NaCl optimum,NaCl optimum high NaCl optimum,oba:class:http://purl.obolibrary.org/obo/GO_0055078,sodium ion homeostasis,oba,http://purl.obolibrary.org/obo/GO_0055078,1.0791832208633423,4
METPO:1000468,NaCl optimum high,NaCl optimum,NaCl optimum high NaCl optimum,oba:class:http://purl.obolibrary.org/obo/GO_0030644,intracellular chloride ion homeostasis,oba,http://purl.obolibrary.org/obo/GO_0030644,1.0805631875991821,5
METPO:1000469,NaCl range low,NaCl range,NaCl range low NaCl range,oba:class:http://purl.obolibrary.org/obo/HP_0011422,Abnormal blood chloride concentration,oba,http://purl.obolibrary.org/obo/HP_0011422,1.0303161144256592,1
METPO:1000469,NaCl range low,NaCl range,NaCl range low NaCl range,oba:class:http://purl.obolibrary.org/obo/HP_0012600,Abnormal urine chloride concentration,oba,http://purl.obolibrary.org/obo/HP_0012600,1.0599819421768188,2
METPO:1000469,NaCl range low,NaCl range,NaCl range low NaCl range,oba:class:http://purl.obolibrary.org/obo/HP_0010931,Abnormal blood sodium concentration,oba,http://purl.obolibrary.org/obo/HP_0010931,1.065378189086914,3
METPO:1000469,NaCl range low,NaCl range,NaCl range low NaCl range,oba:class:http://purl.obolibrary.org/obo/HP_0012603,Abnormal urine sodium concentration,oba,http://purl.obolibrary.org/obo/HP_0012603,1.0926940441131592,4
METPO:1000469,NaCl range low,NaCl range,NaCl range low NaCl range,oba:class:http://purl.obolibrary.org/obo/CHEBI_38700,organic sodium salt,oba,http://purl.obolibrary.org/obo/CHEBI_38700,1.1031829118728638,5
METPO:1000470,NaCl range mid1,NaCl range,NaCl range mid1 NaCl range,oba:class:http://purl.obolibrary.org/obo/HP_0012600,Abnormal urine chloride concentration,oba,http://purl.obolibrary.org/obo/HP_0012600,1.1107274293899536,1
METPO:1000470,NaCl range mid1,NaCl range,NaCl range mid1 NaCl range,oba:class:http://purl.obolibrary.org/obo/HP_0011422,Abnormal blood chloride concentration,oba,http://purl.obolibrary.org/obo/HP_0011422,1.1183202266693115,2
METPO:1000470,NaCl range mid1,NaCl range,NaCl range mid1 NaCl range,oba:class:http://purl.obolibrary.org/obo/GO_0030644,intracellular chloride ion homeostasis,oba,http://purl.obolibrary.org/obo/GO_0030644,1.1357356309890747,3
METPO:1000470,NaCl range mid1,NaCl range,NaCl range mid1 NaCl range,oba:class:http://purl.obolibrary.org/obo/GO_0031404,chloride ion binding,oba,http://purl.obolibrary.org/obo/GO_0031404,1.136214017868042,4
METPO:1000470,NaCl range mid1,NaCl range,NaCl range mid1 NaCl range,oba:class:http://purl.obolibrary.org/obo/CHEBI_38700,organic sodium salt,oba,http://purl.obolibrary.org/obo/CHEBI_38700,1.144959807395935,5
METPO:1000471,NaCl range mid2,NaCl range,NaCl range mid2 NaCl range,oba:class:http://purl.obolibrary.org/obo/HP_0009577,Short middle phalanx of the 2nd finger,oba,http://purl.obolibrary.org/obo/HP_0009577,1.2905957698822021,1
METPO:1000471,NaCl range mid2,NaCl range,NaCl range mid2 NaCl range,oba:class:http://purl.obolibrary.org/obo/HP_0009576,Absent middle phalanx of 2nd finger,oba,http://purl.obolibrary.org/obo/HP_0009576,1.325615644454956,2
METPO:1000471,NaCl range mid2,NaCl range,NaCl range mid2 NaCl range,oba:class:http://purl.obolibrary.org/obo/HP_0009569,Broad middle phalanx of the 2nd finger,oba,http://purl.obolibrary.org/obo/HP_0009569,1.3360230922698975,3
METPO:1000471,NaCl range mid2,NaCl range,NaCl range mid2 NaCl range,oba:class:http://purl.obolibrary.org/obo/HP_0006040,Long second metacarpal,oba,http://purl.obolibrary.org/obo/HP_0006040,1.3483154773712158,4
METPO:1000471,NaCl range mid2,NaCl range,NaCl range mid2 NaCl range,oba:class:http://purl.obolibrary.org/obo/OBA_0002971,middle phalanx of manual digit 2 size; size of middle phalanx of manual digit 2; The size of a middle phalanx of manual digit 2.,oba,http://purl.obolibrary.org/obo/OBA_0002971,1.3564798831939697,5
METPO:1000472,NaCl range high,NaCl range,NaCl range high NaCl range,oba:class:http://purl.obolibrary.org/obo/HP_0011422,Abnormal blood chloride concentration,oba,http://purl.obolibrary.org/obo/HP_0011422,1.0061309337615967,1
METPO:1000472,NaCl range high,NaCl range,NaCl range high NaCl range,oba:class:http://purl.obolibrary.org/obo/HP_0010931,Abnormal blood sodium concentration,oba,http://purl.obolibrary.org/obo/HP_0010931,1.0120829343795776,2
METPO:1000472,NaCl range high,NaCl range,NaCl range high NaCl range,oba:class:http://purl.obolibrary.org/obo/HP_0012600,Abnormal urine chloride concentration,oba,http://purl.obolibrary.org/obo/HP_0012600,1.028845191001892,3
METPO:1000472,NaCl range high,NaCl range,NaCl range high NaCl range,oba:class:http://purl.obolibrary.org/obo/HP_0012603,Abnormal urine sodium concentration,oba,http://purl.obolibrary.org/obo/HP_0012603,1.0410149097442627,4
METPO:1000472,NaCl range high,NaCl range,NaCl range high NaCl range,oba:class:http://purl.obolibrary.org/obo/CHEBI_38700,organic sodium salt,oba,http://purl.obolibrary.org/obo/CHEBI_38700,1.0907211303710938,5
METPO:1000473,pH delta very low,pH delta,pH delta very low pH delta,oba:class:http://purl.obolibrary.org/obo/GO_0045851,pH reduction,oba,http://purl.obolibrary.org/obo/GO_0045851,0.7842308282852173,1
METPO:1000473,pH delta very low,pH delta,pH delta very low pH delta,oba:class:http://purl.obolibrary.org/obo/OBA_0000121,obsolete pH,oba,http://purl.obolibrary.org/obo/OBA_0000121,0.8211134672164917,2
METPO:1000473,pH delta very low,pH delta,pH delta very low pH delta,oba:class:http://purl.obolibrary.org/obo/GO_0045852,pH elevation,oba,http://purl.obolibrary.org/obo/GO_0045852,0.9611538052558899,3
METPO:1000473,pH delta very low,pH delta,pH delta very low pH delta,oba:class:http://purl.obolibrary.org/obo/GO_0051452,intracellular pH reduction,oba,http://purl.obolibrary.org/obo/GO_0051452,0.9744790196418762,4
METPO:1000473,pH delta very low,pH delta,pH delta very low pH delta,oba:class:http://purl.obolibrary.org/obo/PATO_0001843,decreased acidity,oba,http://purl.obolibrary.org/obo/PATO_0001843,1.0113389492034912,5
METPO:1000474,pH delta low,pH delta,pH delta low pH delta,oba:class:http://purl.obolibrary.org/obo/GO_0045851,pH reduction,oba,http://purl.obolibrary.org/obo/GO_0045851,0.7382330894470215,1
METPO:1000474,pH delta low,pH delta,pH delta low pH delta,oba:class:http://purl.obolibrary.org/obo/OBA_0000121,obsolete pH,oba,http://purl.obolibrary.org/obo/OBA_0000121,0.8645989298820496,2
METPO:1000474,pH delta low,pH delta,pH delta low pH delta,oba:class:http://purl.obolibrary.org/obo/GO_0045852,pH elevation,oba,http://purl.obolibrary.org/obo/GO_0045852,0.9104896187782288,3
METPO:1000474,pH delta low,pH delta,pH delta low pH delta,oba:class:http://purl.obolibrary.org/obo/GO_0051452,intracellular pH reduction,oba,http://purl.obolibrary.org/obo/GO_0051452,0.9502219557762146,4
METPO:1000474,pH delta low,pH delta,pH delta low pH delta,oba:class:http://purl.obolibrary.org/obo/PATO_0001843,decreased acidity,oba,http://purl.obolibrary.org/obo/PATO_0001843,1.0013701915740967,5
METPO:1000475,pH delta mid1,pH delta,pH delta mid1 pH delta,oba:class:http://purl.obolibrary.org/obo/PR_000006521,protein delta homolog 1; Category=gene.,oba,http://purl.obolibrary.org/obo/PR_000006521,0.9431280493736267,1
METPO:1000475,pH delta mid1,pH delta,pH delta mid1 pH delta,oba:class:http://purl.obolibrary.org/obo/PR_000019688,protein delta homolog 1 proteolytic cleavage product; Category=modification.,oba,http://purl.obolibrary.org/obo/PR_000019688,0.9622313380241394,2
METPO:1000475,pH delta mid1,pH delta,pH delta mid1 pH delta,oba:class:http://purl.obolibrary.org/obo/PR_P80370,protein delta homolog 1 (human); Category=organism-gene.,oba,http://purl.obolibrary.org/obo/PR_P80370,0.9684498906135559,3
METPO:1000475,pH delta mid1,pH delta,pH delta mid1 pH delta,oba:class:http://purl.obolibrary.org/obo/PR_Q09163,protein delta homolog 1 (mouse); Category=organism-gene.,oba,http://purl.obolibrary.org/obo/PR_Q09163,0.9779621362686157,4
METPO:1000475,pH delta mid1,pH delta,pH delta mid1 pH delta,oba:class:http://purl.obolibrary.org/obo/PR_000006522,protein delta homolog 2; Category=gene.,oba,http://purl.obolibrary.org/obo/PR_000006522,1.0065281391143799,5
METPO:1000476,pH delta mid2,pH delta,pH delta mid2 pH delta,oba:class:http://purl.obolibrary.org/obo/OBA_0000121,obsolete pH,oba,http://purl.obolibrary.org/obo/OBA_0000121,0.8744894862174988,1
METPO:1000476,pH delta mid2,pH delta,pH delta mid2 pH delta,oba:class:http://purl.obolibrary.org/obo/GO_0045851,pH reduction,oba,http://purl.obolibrary.org/obo/GO_0045851,0.9351860284805298,2
METPO:1000476,pH delta mid2,pH delta,pH delta mid2 pH delta,oba:class:http://purl.obolibrary.org/obo/GO_0045852,pH elevation,oba,http://purl.obolibrary.org/obo/GO_0045852,1.0231949090957642,3
METPO:1000476,pH delta mid2,pH delta,pH delta mid2 pH delta,oba:class:http://purl.obolibrary.org/obo/GO_0051452,intracellular pH reduction,oba,http://purl.obolibrary.org/obo/GO_0051452,1.1056376695632935,4
METPO:1000476,pH delta mid2,pH delta,pH delta mid2 pH delta,oba:class:http://purl.obolibrary.org/obo/GO_0006885,regulation of pH,oba,http://purl.obolibrary.org/obo/GO_0006885,1.1080178022384644,5
METPO:1000477,pH delta mid3,pH delta,pH delta mid3 pH delta,oba:class:http://purl.obolibrary.org/obo/OBA_2042920,"level of 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-3 in blood serum; blood serum 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-3 amount; The amount of a 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-3 when measured in blood serum.",oba,http://purl.obolibrary.org/obo/OBA_2042920,1.0332099199295044,1
METPO:1000477,pH delta mid3,pH delta,pH delta mid3 pH delta,oba:class:http://purl.obolibrary.org/obo/PR_Q8N3E9,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-3 (human); Category=organism-gene.",oba,http://purl.obolibrary.org/obo/PR_Q8N3E9,1.0632669925689697,2
METPO:1000477,pH delta mid3,pH delta,pH delta mid3 pH delta,oba:class:http://purl.obolibrary.org/obo/OBA_2041315,level of delta-like protein 3 in blood serum; blood serum delta-like protein 3 amount; The amount of a delta-like protein 3 when measured in blood serum.,oba,http://purl.obolibrary.org/obo/OBA_2041315,1.0756151676177979,3
METPO:1000477,pH delta mid3,pH delta,pH delta mid3 pH delta,oba:class:http://purl.obolibrary.org/obo/PR_Q8K2J0,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-3 (mouse); Category=organism-gene.",oba,http://purl.obolibrary.org/obo/PR_Q8K2J0,1.0785471200942993,4
METPO:1000477,pH delta mid3,pH delta,pH delta mid3 pH delta,oba:class:http://purl.obolibrary.org/obo/OBA_2040868,level of voltage-dependent calcium channel subunit alpha-2/delta-3 in blood serum; blood serum voltage-dependent calcium channel subunit alpha-2/delta-3 amount; The amount of a voltage-dependent calcium channel subunit alpha-2/delta-3 when measured in blood serum.,oba,http://purl.obolibrary.org/obo/OBA_2040868,1.080654263496399,5
METPO:1000478,pH delta high,pH delta,pH delta high pH delta,oba:class:http://purl.obolibrary.org/obo/OBA_0000121,obsolete pH,oba,http://purl.obolibrary.org/obo/OBA_0000121,0.7637917399406433,1
METPO:1000478,pH delta high,pH delta,pH delta high pH delta,oba:class:http://purl.obolibrary.org/obo/GO_0045852,pH elevation,oba,http://purl.obolibrary.org/obo/GO_0045852,0.8068133592605591,2
METPO:1000478,pH delta high,pH delta,pH delta high pH delta,oba:class:http://purl.obolibrary.org/obo/GO_0045851,pH reduction,oba,http://purl.obolibrary.org/obo/GO_0045851,0.8096753358840942,3
METPO:1000478,pH delta high,pH delta,pH delta high pH delta,oba:class:http://purl.obolibrary.org/obo/GO_0006885,regulation of pH,oba,http://purl.obolibrary.org/obo/GO_0006885,1.0248305797576904,4
METPO:1000478,pH delta high,pH delta,pH delta high pH delta,oba:class:http://purl.obolibrary.org/obo/GO_0051454,intracellular pH elevation,oba,http://purl.obolibrary.org/obo/GO_0051454,1.0249210596084595,5
METPO:1000479,NaCl delta low,NaCl delta,NaCl delta low NaCl delta,oba:class:http://purl.obolibrary.org/obo/HP_0011422,Abnormal blood chloride concentration,oba,http://purl.obolibrary.org/obo/HP_0011422,1.0888862609863281,1
