metpo_id	metpo_label	source	match_label	match_iri	match_ontology	match_definition	levenshtein_distance	similarity_ratio
METPO:1000304	temperature optimum	OLS	sample temperature	http://purl.allotrope.org/ontologies/result#AFR_0002149	afo	A sample temperature result is a quality quantification facet that quantifies the temperature of the sample. [Allotrope]	15	0.5945945945945945
METPO:1000304	temperature optimum	OLS	ambient temperature	http://purl.allotrope.org/ontologies/result#AFR_0002157	afo	An ambient temperature is a quantity facet that quantifies the temperature of the surrounding atmosphere. [Allotrope]	16	0.5789473684210527
METPO:1000304	temperature optimum	OLS	temperature rate	http://purl.allotrope.org/ontologies/result#AFR_0002393	afo	A temperature rate is a quality quantification facet that quantifies the change in temperature over time in some material. [Allotrope]	6	0.7428571428571429
METPO:1000304	temperature optimum	OLS	compartment temperature	http://purl.allotrope.org/ontologies/result#AFR_0002549	afo	A compartment temperature is a quality quantification facet quantifying the temperature of some compartment. [Allotrope]	17	0.5238095238095238
METPO:1000304	temperature optimum	OLS	reservoir temperature	http://purl.allotrope.org/ontologies/result#AFR_0002616	afo	A reservoir temperature is a quantity facet that quantifies the temperature of some reservoir. [Allotrope]	16	0.55
METPO:1000304	temperature optimum	OLS	plate temperature	http://purl.allotrope.org/ontologies/result#AFR_0002618	afo	A plate temperature is a quality quantification facet that quantifies the temperature of some plate. [Allotrope]	14	0.6111111111111112
METPO:1000304	temperature optimum	OLS	temperature controller	http://purl.allotrope.org/ontologies/equipment#AFE_0000528	afo	A device used to control the temperature in a compartment. [Allotrope]	8	0.6829268292682926
METPO:1000304	temperature optimum	OLS	Temperature	http://snomed.info/id/722490005	snomed		8	0.7333333333333334
METPO:1000304	temperature optimum	OLS	Temperature normal	http://snomed.info/id/87273009	snomed		6	0.7567567567567568
METPO:1000304	temperature optimum	OLS	Food temperature	http://snomed.info/id/228018009	snomed		13	0.6285714285714286
METPO:1000304	temperature optimum	OLS	Controlled temperature	http://snomed.info/id/260880008	snomed		19	0.5365853658536586
METPO:1000304	temperature optimum	OLS	Taking temperature to evaluate body temperature	http://snomed.info/id/56342008	snomed		31	0.48484848484848486
METPO:1000304	temperature optimum	OLS	body temperature	http://purl.obolibrary.org/obo/CMO_0000015	cmo	The level of heat in an organism.	13	0.6285714285714286
METPO:1000304	temperature optimum	OLS	head temperature	http://purl.obolibrary.org/obo/CMO_0001035	cmo	Temperature measured at the surface of or within the head of an experimental subject. Because the temperature of the head/brain can influence neurological measurements, head temperature is or can be considered to be distinct from core body temperature.	13	0.6285714285714286
METPO:1000304	temperature optimum	OLS	ambient temperature	http://purl.obolibrary.org/obo/FOODON_00004729	foodon		16	0.5789473684210527
METPO:1000304	temperature optimum	OLS	temperature conditional	http://purl.obolibrary.org/obo/FBcv_0000310	fbcv	Phenotype only expressed in some subset of the temperature range within which wild-type animals are viable.	8	0.7142857142857143
METPO:1000304	temperature optimum	OLS	temperature array	http://purl.obolibrary.org/obo/MS_1000822	ms	A data array of temperature measurements.	7	0.6666666666666667
METPO:1000304	temperature optimum	OLS	inlet temperature	http://purl.obolibrary.org/obo/MS_1002040	ms	The temperature of the inlet of a mass spectrometer.	14	0.6111111111111112
METPO:1000304	temperature optimum	OLS	source temperature	http://purl.obolibrary.org/obo/MS_1002041	ms	The temperature of the source of a mass spectrometer.	15	0.5945945945945945
METPO:1000304	temperature optimum	OLS	temperature chromatogram	http://purl.obolibrary.org/obo/MS_1002715	ms	Representation of temperature versus time.	9	0.6976744186046512
METPO:1000304	temperature optimum	OLS	temperature homeostasis	http://purl.obolibrary.org/obo/GO_0001659	go	A homeostatic process in which an organism modulates its internal body temperature.	9	0.7142857142857143
METPO:1000304	temperature optimum	OLS	Temperature Range	http://purl.obolibrary.org/obo/NCIT_C164644	ncit	An integer falling within minimum and maximum bounds that specifies the temperature of an entity.	7	0.6666666666666667
METPO:1000304	temperature optimum	OLS	NEWS2 - Temperature	http://purl.obolibrary.org/obo/NCIT_C171366	ncit	National Early Warning Score 2 (NEWS2) Temperature.	16	0.5789473684210527
METPO:1000304	temperature optimum	OLS	Body Temperature	http://purl.obolibrary.org/obo/NCIT_C174446	ncit	A measurement of the temperature of the body.	13	0.6285714285714286
METPO:1000304	temperature optimum	OLS	Temperature Conditioning	http://purl.obolibrary.org/obo/NCIT_C217639	ncit	The process of treating air to control its temperature to meet the specified requirements.	9	0.6976744186046512
METPO:1000304	temperature optimum	OLS	Incubation Temperature	http://purl.obolibrary.org/obo/NCIT_C210081	ncit	The temperature under which the in vitro or in vivo test system is grown in the laboratory.	18	0.5365853658536586
METPO:1000304	temperature optimum	OLS	increased temperature	http://purl.obolibrary.org/obo/PATO_0001305	pato	A temperature which is relatively high.	18	0.55
METPO:1000304	temperature optimum	OLS	decreased temperature	http://purl.obolibrary.org/obo/PATO_0001306	pato	A temperature which is relatively low.	17	0.55
METPO:1000304	temperature optimum	OLS	invariant temperature	http://purl.obolibrary.org/obo/PATO_0001313	pato	A variability quality inhering in a bearer by virtue of the bearer's lacking or not exhibiting variation of temperature.	17	0.55
METPO:1000304	temperature optimum	OLS	variant temperature	http://purl.obolibrary.org/obo/PATO_0001314	pato	A variability quality inhering in a bearer by virtue of the bearer's having or exhibiting variation of temperature.	16	0.5789473684210527
METPO:1000304	temperature optimum	OLS	normal temperature	http://purl.obolibrary.org/obo/PATO_0045067	pato	A temperature which is relatively normal or average	15	0.5945945945945945
METPO:1000304	temperature optimum	OLS	Transition Temperature	http://purl.obolibrary.org/obo/OMIT_0023419	omit		18	0.5365853658536586
METPO:1000304	temperature optimum	OLS	Body Temperature	http://purl.obolibrary.org/obo/OMIT_0003189	omit		13	0.6285714285714286
METPO:1000304	temperature optimum	OLS	Cold Temperature	http://purl.obolibrary.org/obo/OMIT_0004390	omit		13	0.6285714285714286
METPO:1000304	temperature optimum	OLS	Skin Temperature	http://purl.obolibrary.org/obo/OMIT_0013769	omit		13	0.6285714285714286
METPO:1000304	temperature optimum	OLS	Hot Temperature	http://purl.obolibrary.org/obo/OMIT_0007529	omit		12	0.6470588235294117
METPO:1000304	temperature optimum	OLS	temperature regulating	http://purl.obolibrary.org/obo/OBIB_0000711	obib	A planned process that aims to control or maintain the temperature of a material entity to a given or required measurement datum.	9	0.6829268292682926
METPO:1000304	temperature optimum	OLS	Temperature Problem	http://purl.obolibrary.org/obo/NCIT_C62922	ncit	Problem associated with the device producing unintended temperatures.	6	0.736842105263158
METPO:1000304	temperature optimum	OLS	Environmental Temperature	http://purl.obolibrary.org/obo/NCIT_C90380	ncit	The temperature of the surroundings.	21	0.5
METPO:1000304	temperature optimum	OLS	canopy temperature	http://purl.obolibrary.org/obo/TO_0000157	to	Assay determines temperature of the leaf canopy.	15	0.5945945945945945
METPO:1000304	temperature optimum	OLS	leaf temperature	http://purl.obolibrary.org/obo/TO_0000504	to	A leaf morphology trait (TO:0000748) which is the leaf surface temperature.	13	0.6285714285714286
METPO:1000304	temperature optimum	OLS	Temperature value	http://purl.obolibrary.org/obo/FMA_85810	fma		6	0.7222222222222222
METPO:1000304	temperature optimum	OLS	temperature play	http://purl.obolibrary.org/obo/GSSO_001355	gsso	A form of BDSM sensual play where objects and substances are used to stimulate the body's neuroreceptors for heat and cold for sensual effect.	6	0.7428571428571429
METPO:1000304	temperature optimum	OLS	Oral Temperature	http://purl.obolibrary.org/obo/SCDO_1000755	scdo	The temperature of the oral cavity.	13	0.6285714285714286
METPO:1000304	temperature optimum	OLS	Tympanic Temperature	http://purl.obolibrary.org/obo/SCDO_1000756	scdo	The temperature of the external acoustic tube.	15	0.5641025641025641
METPO:1000304	temperature optimum	OLS	Rectal Temperature	http://purl.obolibrary.org/obo/SCDO_1000757	scdo	The temperature of the lumen of the rectum.	15	0.5945945945945945
METPO:1000304	temperature optimum	OLS	Axillary Temperature	http://purl.obolibrary.org/obo/SCDO_1000758	scdo	The temperature of the axillary fossa.	17	0.5641025641025641
METPO:1000304	temperature optimum	OLS	temperature exposure	http://purl.obolibrary.org/obo/ZECO_0000160	zeco	Experimental condition in which the zebrafish is exposed to an increased or decreased temperature.	7	0.717948717948718
METPO:1000304	temperature optimum	OLS	temperature shock	http://purl.obolibrary.org/obo/ZECO_0000164	zeco	Temperature exposure condition in which fish are subjected for a short period of time to temperature that is lower or higher than the controlled temperature. The standard controlled temperature (according to the zebrafish book) is 28.5 degrees C.	7	0.7222222222222222
METPO:1000304	temperature optimum	BioPortal	Optimum Temperature	https://purl.dsmz.de/schema/OptimumTemperature	D3O	The temperature range at which an organism exhibits the most efficient growth and biological activity. This is typically the mid-range temperature between the maximum and minimum limits for growth.	16	0.5789473684210527
METPO:1000304	temperature optimum	BioPortal	temperature optimum	https://w3id.org/metpo/1000304	METPO	The specific temperature at which an organism exhibits maximum growth rate	0	1.0
METPO:1000304	temperature optimum	BioPortal	temperature optimum mid2	https://w3id.org/metpo/1000444	METPO	A temperature optimum manifested as maximum microbial growth at temperatures between 27°C and 30°C, characteristic of mesophilic organisms. Values ranging from 27 to 30 C.	5	0.8837209302325582
METPO:1000304	temperature optimum	BioPortal	temperature optimum high	https://w3id.org/metpo/1000447	METPO	A temperature optimum manifested as maximum microbial growth at temperatures above 40°C, typical of thermophilic organisms. Values with minimum value of 40 C.	5	0.8837209302325582
METPO:1000304	temperature optimum	BioPortal	temperature optimum low	https://w3id.org/metpo/1000442	METPO	A temperature optimum manifested as maximum microbial growth at temperatures between 10°C and 22°C, common in psychrophilic or psychrotolerant organisms. Values ranging from 10 to 22 C.	4	0.9047619047619048
METPO:1000304	temperature optimum	BioPortal	temperature optimum mid3	https://w3id.org/metpo/1000445	METPO	A temperature optimum manifested as maximum microbial growth at temperatures between 30°C and 34°C, characteristic of mesophilic organisms. Values ranging from 30 to 34 C.	5	0.8837209302325582
METPO:1000304	temperature optimum	BioPortal	temperature optimum mid4	https://w3id.org/metpo/1000446	METPO	A temperature optimum manifested as maximum microbial growth at temperatures between 34°C and 40°C, characteristic of mesophilic organisms. Values ranging from 34 to 40 C.	5	0.8837209302325582
METPO:1000304	temperature optimum	BioPortal	optimum temperature observation	https://w3id.org/metpo/1001001	METPO	An observation specializing temperature observation for optimum temperature data.	17	0.6
METPO:1000304	temperature optimum	BioPortal	temperature optimum mid1	https://w3id.org/metpo/1000443	METPO	A temperature optimum manifested as maximum microbial growth at temperatures between 22°C and 27°C, characteristic of mesophilic organisms. Values ranging from 22 to 27 C.	5	0.8837209302325582
METPO:1000304	temperature optimum	BioPortal	temperature optimum very low	https://w3id.org/metpo/1000441	METPO	A temperature optimum manifested as maximum microbial growth at temperatures below 10°C, typical of psychrophilic organisms. Values with maximum value of 10 C.	9	0.8085106382978724
METPO:1000304	temperature optimum	BioPortal	Optimum	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C75911	NCIT	The best or most suitable; the greatest degree attainable.	12	0.5384615384615384
METPO:1000304	temperature optimum	BioPortal	Optimum mobility	http://purl.bioontology.org/ontology/SNOMEDCT/225985003	SNOMEDCT		16	0.4
METPO:1000304	temperature optimum	BioPortal	Optimum Salinity	https://purl.dsmz.de/schema/OptimumSalinity	D3O	The salinity range that supports the most efficient growth and reproduction of an organism, representing ideal environmental conditions for biological activity.	16	0.4
METPO:1000304	temperature optimum	BioPortal	Optimum pH	https://purl.dsmz.de/schema/OptimumPH	D3O		15	0.48275862068965514
METPO:1000304	temperature optimum	BioPortal	optimum use	http://purl.jp/bio/4/id/201406049061232619	IOBC		16	0.4666666666666667
METPO:1000304	temperature optimum	BioPortal	optimum condition	http://purl.jp/bio/4/id/200906071699976262	IOBC		16	0.38888888888888884
METPO:1000304	temperature optimum	BioPortal	pH optimum	https://w3id.org/metpo/1000331	METPO	The specific hydrogen ion concentration at which a microorganism achieves its maximum growth rate and metabolic efficiency.	10	0.6206896551724138
METPO:1000304	temperature optimum	BioPortal	NaCl optimum	https://w3id.org/metpo/1000333	METPO	The specific concentration of sodium chloride at which a microorganism exhibits maximum growth rate and metabolic efficiency.	10	0.5806451612903225
METPO:1000304	temperature optimum	BioPortal	fraction of optimum	http://www.biomodels.net/kisao/KISAO#KISAO_0000531	KISAO	Fraction of the optimum solution which must be maintained.	11	0.5789473684210527
METPO:1000304	temperature optimum	BioPortal	drug optimum use	http://purl.jp/bio/4/id/200906087218210702	IOBC		13	0.5714285714285714
METPO:1000304	temperature optimum	BioPortal	optimum harvest time	http://purl.jp/bio/4/id/201006004562742770	IOBC		15	0.46153846153846156
METPO:1000304	temperature optimum	BioPortal	NaCl optimum mid2	https://w3id.org/metpo/1000467	METPO	A salinity optimum manifested as maximum microbial growth at sodium chloride concentrations between 3% and 8%, characteristic of moderate halophiles or halotolerant organisms. Values ranging from 3 to 8 % NaCl.	15	0.5
METPO:1000304	temperature optimum	BioPortal	NaCl optimum low	https://w3id.org/metpo/1000465	METPO	A salinity optimum manifested as maximum microbial growth at sodium chloride concentrations below 1%, characteristic of non-halophilic or halotolerant organisms. Values with maximum value of 1 % NaCl.	14	0.5142857142857142
METPO:1000304	temperature optimum	BioPortal	pH optimum mid1	https://w3id.org/metpo/1000456	METPO	A pH optimum manifested as maximum microbial growth at hydrogen ion concentrations between pH 6 and 7, characteristic of neutrophilic or alkali-tolerant organisms. Values ranging from 6 to 7 pH.	15	0.5294117647058824
METPO:1000304	temperature optimum	BioPortal	optimum pH observation	https://w3id.org/metpo/1001013	METPO		18	0.3902439024390244
METPO:1000304	temperature optimum	BioPortal	pH optimum high	https://w3id.org/metpo/1000458	METPO	A pH optimum manifested as maximum microbial growth at hydrogen ion concentrations between pH 8 and 14, characteristic of alkaliphilic or extremely alkaliphilic organisms. Values ranging from 8 to 14 pH.	15	0.5294117647058824
METPO:1000304	temperature optimum	BioPortal	NaCl optimum high	https://w3id.org/metpo/1000468	METPO	A salinity optimum manifested as maximum microbial growth at sodium chloride concentrations above 8%, characteristic of extreme halophiles. Values with minimum value of 8 % NaCl.	15	0.5
METPO:1000304	temperature optimum	BioPortal	optimum NaCl observation	https://w3id.org/metpo/1001010	METPO		19	0.32558139534883723
METPO:1000304	temperature optimum	BioPortal	pH optimum mid2	https://w3id.org/metpo/1000457	METPO	A pH optimum manifested as maximum microbial growth at hydrogen ion concentrations between pH 7 and 8, characteristic of neutrophilic, alkaliphilic, or alkali-tolerant organisms. Values ranging from 7 to 8 pH.	15	0.5294117647058824
METPO:1000304	temperature optimum	BioPortal	pH optimum low	https://w3id.org/metpo/1000455	METPO	A pH optimum manifested as maximum microbial growth at hydrogen ion concentrations between pH 0 and 6, characteristic of acidophilic organisms. Values ranging from 0 to 6 pH.	14	0.5454545454545454
METPO:1000304	temperature optimum	BioPortal	optimum oxygen observation	https://w3id.org/metpo/1001016	METPO		20	0.3555555555555555
METPO:1000304	temperature optimum	BioPortal	NaCl optimum mid1	https://w3id.org/metpo/1000466	METPO	A salinity optimum manifested as maximum microbial growth at sodium chloride concentrations between 1% and 3%, characteristic of slight halophiles or halotolerant organisms. Values ranging from 1 to 3 % NaCl.	15	0.5
METPO:1000304	temperature optimum	BioPortal	Temperature	http://purl.bioontology.org/ontology/SNOMEDCT/703421000	SNOMEDCT		8	0.7333333333333334
METPO:1000304	temperature optimum	BioPortal	Temperature	http://purl.bioontology.org/ontology/SNOMEDCT/246508008	SNOMEDCT		8	0.7333333333333334
METPO:1000304	temperature optimum	BioPortal	Temperature	http://purl.bioontology.org/ontology/SNOMEDCT/722490005	SNOMEDCT		8	0.7333333333333334
METPO:1000304	temperature optimum	BioPortal	Temperature	http://purl.bioontology.org/ontology/LNC/MTHU009008	LOINC		8	0.7333333333333334
METPO:1000304	temperature optimum	BioPortal	Temperature	http://purl.bioontology.org/ontology/LNC/LP6872-8	LOINC		8	0.7333333333333334
METPO:1000304	temperature optimum	BioPortal	Temperature	http://purl.bioontology.org/ontology/LNC/LP36617-6	LOINC		8	0.7333333333333334
METPO:1000304	temperature optimum	BioPortal	Temperature	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25206	NCIT	A measure of the average kinetic energy of a system of particles. Temperature may be quantified, in the context of thermodynamics, as the potential of one system to transfer thermal energy to another system until both systems reach a state of thermal equilibrium.	8	0.7333333333333334
METPO:1000304	temperature optimum	BioPortal	Temperature	http://phenomebrowser.net/ontologies/mesh/mesh.owl#D013696	RH-MESH		8	0.7333333333333334
METPO:1000304	temperature optimum	BioPortal	Temperature	http://phenomebrowser.net/ontologies/mesh/mesh.owl#G01.906.595	RH-MESH		8	0.7333333333333334
METPO:1000304	temperature optimum	BioPortal	Temperature	http://phenomebrowser.net/ontologies/mesh/mesh.owl#N06.230.150.450	RH-MESH		8	0.7333333333333334
METPO:1000304	temperature optimum	BioPortal	Temperature	http://phenomebrowser.net/ontologies/mesh/mesh.owl#G16.500.275.063.725.710	RH-MESH		8	0.7333333333333334
METPO:1000304	temperature optimum	BioPortal	Temperature	http://phenomebrowser.net/ontologies/mesh/mesh.owl#G16.500.750.775.710	RH-MESH		8	0.7333333333333334
METPO:1000304	temperature optimum	BioPortal	Temperature	http://phenomebrowser.net/ontologies/mesh/mesh.owl#N06.230.300.100.725.710	RH-MESH		8	0.7333333333333334
METPO:1000304	temperature optimum	BioPortal	temperature	http://sbmi.uth.tmc.edu/ontology/ochv#C0039476	OCHV		8	0.7333333333333334
METPO:1000304	temperature optimum	BioPortal	temperature	http://purl.obolibrary.org/obo/NCRO_0000029	NCRO	Numerical measure of hot or cold	8	0.7333333333333334
METPO:1000304	temperature optimum	BioPortal	temperature	http://sbmi.uth.tmc.edu/ontology/ochv#12083	OCHV		8	0.7333333333333334
METPO:1000304	temperature optimum	BioPortal	Temperature	http://purl.obolibrary.org/obo/OMIT_0014553	OMIT		8	0.7333333333333334
METPO:1000304	temperature optimum	BioPortal	Temperature	http://www.semanticweb.org/rjyy/ontologies/2015/5/ESSO#Temperature	ESSO		8	0.7333333333333334
METPO:1000304	temperature optimum	BioPortal	temperature	http://www.semanticweb.org/admin/ontologies/2022/7/MIO:00858	MIO	The degree of heat or cold of the air surrounding an organism. [url:http://purl.obolibrary.org/obo/XCO_0000011]	8	0.7333333333333334
METPO:1000304	temperature optimum	BioPortal	Temperature	http://purl.bioontology.org/ontology/PMR.owl#Temperature	PMR		8	0.7333333333333334
METPO:1000304	temperature optimum	BioPortal	Temperature	http://www.co-ode.org/ontologies/galen#Temperature	GALEN		8	0.7333333333333334
METPO:1000304	temperature optimum	BioPortal	Temperature	http://bhi.washington.edu/OPB#OPB_00293	OPB	A thermodynamic state property that is the driving force for the flow of heat energy and is a measure of the heat content of a material entity	8	0.7333333333333334
METPO:1000304	temperature optimum	BioPortal	Temperature	http://www.owl-ontologies.com/Ontology1358660052.owl#Temperature	PEDTERM		8	0.7333333333333334
METPO:1000304	temperature optimum	BioPortal	temperature	http://www.biomodels.net/kisao/KISAO#KISAO_0000839	KISAO	The intensive quantity temperature.	8	0.7333333333333334
METPO:1000304	temperature optimum	BioPortal	Temperature	http://www.icn.ch/icnp#Temperature	ICNP		8	0.7333333333333334
METPO:1000304	temperature optimum	BioPortal	Temperature	http://purl.org/hed/releases/2024-06-10/hed/HED_0012626	HED		8	0.7333333333333334
METPO:1000304	temperature optimum	BioPortal	Temperature-#	http://purl.org/hed/releases/2024-06-10/hed/HED_0012627	HED		8	0.6875
METPO:1000304	temperature optimum	BioPortal	Temperature	http://mged.sourceforge.net/ontologies/MGEDOntology.owl#Temperature	MO	The temperature that a biosource is exposed to.	8	0.7333333333333334
METPO:1000304	temperature optimum	BioPortal	Temperature	http://purl.org/vodan/whocovid19crfsemdatamodel/Temperature	COVIDCRFRAPID		8	0.7333333333333334
METPO:1000304	temperature optimum	BioPortal	temperature	http://www.bootstrep.eu/ontology/GRO#Temperature	GRO		8	0.7333333333333334
METPO:1000304	temperature optimum	BioPortal	Temperature	http://www.semanticweb.org/zhenyuzhang/ontologies/2019/8/nonpharmacological-intervention-for-agitation-in-dementia-ontology/Temperature	DRANPTO	Inappropriate temperature of the environment, such as too hot or too cold, can cause agitation.	8	0.7333333333333334
METPO:1000304	temperature optimum	BioPortal	Temperature	https://gitlab.com/kupferdigital/process-graphs/brinell-hardness-test/Temperature	BTO-BFO	A Quality that inheres in a bearer in virtue of its thermal energy.	8	0.7333333333333334
METPO:1000304	temperature optimum	BioPortal	temperature	http://www.semanticweb.org/ontologies/2010/5/22/Ontology1277229984000.owl#HPI:0000153	HPIO		8	0.7333333333333334
METPO:1000304	temperature optimum	BioPortal	Temperature	https://purl.dsmz.de/schema/Temperature	D3O	Describes the degree of heat in an environment or cultivation, which can influence biological processes, metabolic rates, and organism survival. Temperature is a key factor in defining the suitable living conditions for many organisms.	8	0.7333333333333334
METPO:1000304	temperature optimum	BioPortal	Temperature	http://purl.obolibrary.org/obo/XEO_00006	XEO		8	0.7333333333333334
METPO:1000304	temperature optimum	BioPortal	Temperature	http://purl.obolibrary.org/obo/XEO_00007	XEO	Defines the air temperature	8	0.7333333333333334
METPO:1000304	temperature optimum	BioPortal	Temperature	http://jermontology.org/ontology/JERMOntology#Temperature	JERM		8	0.7333333333333334
METPO:1000304	temperature optimum	BioPortal	Temperature	http://www.semanticweb.org/sumaiyasuravee/ontologies/2023/5/untitled-ontology-20#Temperature	EDEM-CONNECTONTO	It refers to the fact that staying in inappropriate temperature of the environment, such as too hot or too cold, can cause agitation.	8	0.7333333333333334
METPO:1000304	temperature optimum	BioPortal	Temperature	https://w3id.org/reproduceme#Temperature	REPRODUCE-ME	The temperature of the imaging environment	8	0.7333333333333334
METPO:1000304	temperature optimum	BioPortal	Temperature	http://www.cvrgrid.org/ontologies/Electrophysiology#Temperature	EP		8	0.7333333333333334
METPO:1000304	temperature optimum	BioPortal	Temperature	http://psink.de/scio/Temperature	SCIO		8	0.7333333333333334
METPO:1000304	temperature optimum	BioPortal	Temperature	https://w3id.org/brainteaser/ontology/schema/Temperature	BT-ONTOLOGY	The temperature of the surroundings. [Definition Source: NCI]	8	0.7333333333333334
METPO:1000304	temperature optimum	BioPortal	temperature	http://www.semanticweb.org/bowenliu/ontologies/2020/4/untitled-ontology-8#temperature	BIFO		8	0.7333333333333334
METPO:1000672	dumbbell shaped	OLS	dumbbell-shaped	http://purl.obolibrary.org/obo/PATO_0001876	pato	A concave 3-D shape quality inhering in a bearer by virtue of the bearer's having two parts, roughly spherical and of equal size, connected by a bar.	1	0.9333333333333333
METPO:1000672	dumbbell shaped	OLS	dumbbell-shaped metaphysis	http://purl.obolibrary.org/obo/UPHENO_0041527	upheno	Any structural anomaly that causes metaphysis to be dumbbell-shaped shaped.	12	0.6829268292682926
METPO:1000672	dumbbell shaped	OLS	dumbbell-shaped anatomical entity	http://purl.obolibrary.org/obo/UPHENO_0041632	upheno	Any structural anomaly that causes anatomical entity to be dumbbell-shaped shaped.	19	0.5833333333333333
METPO:1000672	dumbbell shaped	OLS	dumbbell-shaped long bone	http://purl.obolibrary.org/obo/UPHENO_0041666	upheno	Any structural anomaly that causes long bone to be dumbbell-shaped shaped.	11	0.7
METPO:1000672	dumbbell shaped	OLS	dumbbell-shaped	http://purl.obolibrary.org/obo/PATO_0001876	flopo	A concave 3-D shape quality inhering in a bearer by virtue of the bearer's having two parts, roughly spherical and of equal size, connected by a bar.	1	0.9333333333333333
METPO:1000672	dumbbell shaped	OLS	dumbbell-shaped	http://purl.obolibrary.org/obo/PATO_0001876	micro	A concave 3-D shape quality inhering in a bearer by virtue of the bearer's having two parts, roughly spherical and of equal size, connected by a bar.	1	0.9333333333333333
METPO:1000672	dumbbell shaped	OLS	dumbbell-shaped	http://purl.obolibrary.org/obo/PATO_0001876	hp	A concave 3-D shape quality inhering in a bearer by virtue of the bearer's having two parts, roughly spherical and of equal size, connected by a bar.	1	0.9333333333333333
METPO:1000672	dumbbell shaped	OLS	dumbbell-shaped	http://purl.obolibrary.org/obo/PATO_0001876	upheno	A concave 3-D shape quality inhering in a bearer by virtue of the bearer's having two parts, roughly spherical and of equal size, connected by a bar.	1	0.9333333333333333
METPO:1000672	dumbbell shaped	OLS	Dumbbell ossification	http://snomed.info/id/102275009	snomed		10	0.6111111111111112
METPO:1000672	dumbbell shaped	OLS	Dumbbell-shaped humerus	http://purl.obolibrary.org/obo/HP_0005009	upheno	The humerus is shortened and displays flaring (widening) of the metaphyses.	9	0.736842105263158
METPO:1000672	dumbbell shaped	OLS	Dumbbell-shaped femur	http://purl.obolibrary.org/obo/HP_0006375	upheno	The femur is shortened and displays flaring (widening) of the metaphyses.	7	0.7777777777777778
METPO:1000672	dumbbell shaped	OLS	Dumbbell-shaped metaphyses	http://purl.obolibrary.org/obo/HP_0002810	upheno		12	0.6829268292682926
METPO:1000672	dumbbell shaped	OLS	Dumbbell-shaped cartilaginous centrum of cervical vertebra	http://snomed.info/id/93441003	snomed		44	0.3835616438356164
METPO:1000672	dumbbell shaped	OLS	Dumbbell-shaped cartilaginous centrum of lumbar vertebra	http://snomed.info/id/93442005	snomed		42	0.3943661971830986
METPO:1000672	dumbbell shaped	OLS	Dumbbell-shaped cartilaginous centrum of sacral vertebra	http://snomed.info/id/93443000	snomed		42	0.3943661971830986
METPO:1000672	dumbbell shaped	OLS	Dumbbell-shaped cartilaginous centrum of thoracic vertebra	http://snomed.info/id/93444006	snomed		44	0.3835616438356164
METPO:1000672	dumbbell shaped	OLS	Dumbbell-shaped femur	http://purl.obolibrary.org/obo/HP_0006375	hp	The femur is shortened and displays flaring (widening) of the metaphyses.	7	0.7777777777777778
METPO:1000672	dumbbell shaped	OLS	Dumbbell Ossification	http://purl.obolibrary.org/obo/NCIT_C124528	ncit	A finding of a fusion of two approximately spherical primary ossification centers at or near the mid-line through an ossified bony bridge, as indicated by staining.	10	0.6111111111111112
METPO:1000672	dumbbell shaped	OLS	Dumbbell-shaped metaphyses	http://purl.obolibrary.org/obo/HP_0002810	hp		12	0.6829268292682926
METPO:1000672	dumbbell shaped	OLS	Dumbbell shape	http://snomed.info/id/102281001	snomed		1	0.9655172413793104
METPO:1000672	dumbbell shaped	OLS	Dumbbell-shaped long bone	http://purl.obolibrary.org/obo/HP_0000947	upheno	An abnormal appearance of the long bones with resemblance to a dumbbell, a short bar with a weight at each end. That is, the long bone is shortened and displays flaring (widening) of the metaphyses.	11	0.7
METPO:1000672	dumbbell shaped	OLS	Dumbbell-shaped humerus	http://purl.obolibrary.org/obo/HP_0005009	hp	The humerus is shortened and displays flaring (widening) of the metaphyses.	9	0.736842105263158
METPO:1000672	dumbbell shaped	OLS	inviable elongated multinucleate vegetative cell with central constriction	http://purl.obolibrary.org/obo/FYPO_0001006	fypo	A cell phenotype observed in the vegetative growth phase of the life cycle in which a cell contains more than one nucleus, is elongated, is inviable, and has an abnormal shape featuring a constriction at the center of the cell, corresponding to the cell division site. In a cell with this phenotype, the diameter at the ends may be much greater than in wild-type cells. Septal material may accumulate in patches at the cell surface, but no septum forms.	66	0.1797752808988764
METPO:1000672	dumbbell shaped	OLS	doublet nucleoid	http://purl.obolibrary.org/obo/OMP_0000152	omp	A nucleoid shape phenotype where the nucleoid isolated from a cell is shaped like a dumbbell.	11	0.4516129032258065
METPO:1000672	dumbbell shaped	OLS	heart shaped	http://purl.obolibrary.org/obo/PATO_0000948	pato	A concave 3-D shape quality inhering in a bearer by virtue of the bearer's having a sinus or rounded lobe at the base.	8	0.5925925925925926
METPO:1000672	dumbbell shaped	OLS	T-shaped	http://purl.obolibrary.org/obo/PATO_0001200	pato	A concave 3-D shape quality inhering in a bearer by virtue of the bearer's being shaped in the form of the letter T.	9	0.5217391304347826
METPO:1000672	dumbbell shaped	OLS	Y-shaped	http://purl.obolibrary.org/obo/PATO_0001201	pato	A concave 3-D shape quality inhering in a bearer by virtue of the bearer's being shaped in the form of the letter Y.	9	0.5217391304347826
