metpo_id,metpo_label,match_iri,match_ontology,match_distance,metpo_sibling_count,external_sibling_count,coherent_sibling_count,coherence_score
METPO:1003000,pH growth preference,http://purl.obolibrary.org/obo/OMP_0005008,omp,0.6665357947349548,0,5,0,
METPO:1003001,neutrophilic,http://purl.obolibrary.org/obo/OMP_0005010,omp,0.4926612973213196,0,6,0,
METPO:1003002,alkaphilic,http://purl.obolibrary.org/obo/OMP_0005009,omp,0.6528624892234802,0,6,0,
METPO:1003003,acidophilic,http://purl.obolibrary.org/obo/OMP_0005009,omp,0.5321959257125854,0,6,0,
METPO:1003004,obligately alkaphilic,http://purl.obolibrary.org/obo/OMP_0007947,omp,0.6215941309928894,0,0,0,
METPO:1003005,facultatively alkaphilic,http://purl.obolibrary.org/obo/OMP_0005011,omp,0.5915160179138184,0,6,0,
METPO:1003006,obligately acidophilic,http://purl.obolibrary.org/obo/FYPO_0001835,upheno,0.5760918855667114,0,180,0,
METPO:1003007,facultatively acidophilic,http://purl.obolibrary.org/obo/FYPO_0001835,upheno,0.5342062711715698,0,180,0,
METPO:1003008,acidotolerant,http://purl.obolibrary.org/obo/OMP_0005009,omp,0.6144779920578003,0,6,0,
METPO:1003009,alkalotolerant,http://purl.obolibrary.org/obo/OMP_0005011,omp,0.5631406307220459,0,6,0,
METPO:1003021,pigmentation,http://purl.obolibrary.org/obo/MP_0001186,upheno,0.0,0,27,0,
METPO:1003022,black pigmented,http://purl.obolibrary.org/obo/GO_0048069,oba,0.4345405399799347,0,2,0,
METPO:1003023,brown pigmented,http://purl.obolibrary.org/obo/GO_0048069,oba,0.3865186870098114,0,2,0,
METPO:1003024,cream pigmented,http://purl.obolibrary.org/obo/GO_0048069,oba,0.4024870693683624,0,2,0,
METPO:1003025,green pigmented,http://purl.obolibrary.org/obo/GO_0048069,oba,0.438900738954544,0,2,0,
METPO:1003026,orange pigmented,http://purl.obolibrary.org/obo/GO_0048069,oba,0.3551124632358551,0,2,0,
METPO:1003027,pink pigmented,http://purl.obolibrary.org/obo/GO_0048069,oba,0.4004659354686737,0,2,0,
METPO:1003028,red pigmented,http://purl.obolibrary.org/obo/GO_0048094,upheno,0.4494602084159851,0,1,0,
METPO:1003029,white pigmented,http://purl.obolibrary.org/obo/GO_0048069,oba,0.4150392711162567,0,2,0,
METPO:1003030,yellow pigmented,http://purl.obolibrary.org/obo/GO_0048069,oba,0.3812751173973083,0,2,0,
METPO:1003031,carotenoid pigmentation,http://purl.obolibrary.org/obo/CHEBI_23044,envo,0.3990873694419861,0,1,0,
